"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102855"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119886"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72158"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107532"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51403"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165759"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","211949"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90820"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81275"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","76020"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153591"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144775"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33368"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","326352"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","559157"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102705"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","468731"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107869"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80081"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","344665"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58750"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63824"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102843"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67787"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141557"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102720"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97572"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96938"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98883"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","274970"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245381"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186878"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244515"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136612"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","415699"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189294"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232428"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71924"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41709"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16377"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28261"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59195"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296422"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109378"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201122"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110567"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433778"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121619"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78063"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47516"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68648"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9103"
"Pfizer","eastern cape","Amathole DM","Adults","148644"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","27147"
"Pfizer","eastern cape","A Nzo DM","Adults","103244"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17735"
"Pfizer","eastern cape","Buffalo City MM","Adults","212807"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6441"
"Pfizer","eastern cape","C Hani DM","Adults","118896"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5484"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56022"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14638"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276055"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29631"
"Pfizer","eastern cape","O Tambo DM","Adults","136656"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11267"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93520"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9282"
"Pfizer","free state","Fezile Dabi DM","Adults","93873"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11527"
"Pfizer","free state","Lejweleputswa DM","Adults","153952"
"Pfizer","free state","Mangaung MM","12-17 Years","28292"
"Pfizer","free state","Mangaung MM","Adults","201599"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29092"
"Pfizer","free state","T Mofutsanyana DM","Adults","137633"
"Pfizer","free state","Xhariep DM","12-17 Years","1984"
"Pfizer","free state","Xhariep DM","Adults","14243"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38730"
"Pfizer","gauteng","Ekurhuleni MM","Adults","807157"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55692"
"Pfizer","gauteng","Johannesburg MM","Adults","1492660"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12179"
"Pfizer","gauteng","Sedibeng DM","Adults","155129"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44242"
"Pfizer","gauteng","Tshwane MM","Adults","730689"
"Pfizer","gauteng","West Rand DM","12-17 Years","18119"
"Pfizer","gauteng","West Rand DM","Adults","234603"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4701"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","49994"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","23089"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","769935"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13654"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68246"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6969"
"Pfizer","kwazulu-natal","iLembe DM","Adults","98822"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8379"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92757"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8898"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134605"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9596"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","213472"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15731"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","58906"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9822"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42731"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11137"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57646"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","21049"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84485"
"Pfizer","limpopo","Capricorn DM","12-17 Years","26782"
"Pfizer","limpopo","Capricorn DM","Adults","193839"
"Pfizer","limpopo","Mopani DM","12-17 Years","21865"
"Pfizer","limpopo","Mopani DM","Adults","176614"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18499"
"Pfizer","limpopo","Sekhukhune DM","Adults","143333"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21607"
