"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","831394","0","95359","926753"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","451038","0","63161","514199"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1348459","0","154887","1503346"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1100341","0","122274","1222615"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1019150","0","98082","1117232"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","766080","0","79482","845562"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","199840","0","19415","219255"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","674265","0","83392","757657"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","638600","0","87326","725926"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60853","0","24220","85073"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137259","0","65367","202626"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94473","0","40020","134493"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34178","0","17016","51194"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21885","0","7150","29035"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9463","0","4455","13918"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23462","0","8964","32426"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94513","0","61528","156041"
"Pfizer","National","eastern cape","Adults","1304244","1086364","165120","2555728"
"Pfizer","National","eastern cape","12-17 Years","244447","60963","0","305410"
"Pfizer","National","free state","12-17 Years","161670","62586","0","224256"
"Pfizer","National","free state","Adults","655383","570874","102500","1328757"
"Pfizer","National","gauteng","12-17 Years","370068","141121","6","511195"
"Pfizer","National","gauteng","Adults","3823537","3291921","549066","7664524"
"Pfizer","National","kwazulu-natal","Adults","1910381","1575132","254686","3740199"
"Pfizer","National","kwazulu-natal","12-17 Years","243420","79664","4","323088"
"Pfizer","National","limpopo","Adults","1014987","848896","125617","1989500"
"Pfizer","National","limpopo","12-17 Years","234957","66119","0","301076"
"Pfizer","National","mpumalanga","12-17 Years","128562","32306","0","160868"
"Pfizer","National","mpumalanga","Adults","551597","451175","74461","1077233"
"Pfizer","National","northern cape","12-17 Years","26168","7828","0","33996"
"Pfizer","National","northern cape","Adults","218280","185986","24939","429205"
"Pfizer","National","north west","12-17 Years","144096","41691","0","185787"
"Pfizer","National","north west","Adults","606210","522179","87071","1215460"
"Pfizer","National","western cape","12-17 Years","130141","48617","1","178759"
"Pfizer","National","western cape","Adults","2089483","1827936","408398","4325817"
