"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","73","0","164","237"
"Janssen Vaccines & Prevention B.V","free state","Adults","23","0","102","125"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","336","0","168","504"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","179","0","177","356"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","139","0","147","286"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","188","0","166","354"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","18","0","19","37"
"Janssen Vaccines & Prevention B.V","north west","Adults","63","0","68","131"
"Janssen Vaccines & Prevention B.V","western cape","Adults","89","0","64","153"
"Pfizer","eastern cape","12-17 Years","668","795","0","1463"
"Pfizer","eastern cape","Adults","212","278","303","793"
"Pfizer","free state","12-17 Years","72","63","0","135"
"Pfizer","free state","Adults","79","154","192","425"
"Pfizer","gauteng","12-17 Years","36","121","0","157"
"Pfizer","gauteng","Adults","345","396","363","1104"
"Pfizer","kwazulu-natal","12-17 Years","213","312","0","525"
"Pfizer","kwazulu-natal","Adults","311","394","276","981"
"Pfizer","limpopo","12-17 Years","500","397","0","897"
"Pfizer","limpopo","Adults","115","142","112","369"
"Pfizer","mpumalanga","12-17 Years","192","132","0","324"
"Pfizer","mpumalanga","Adults","107","119","88","314"
"Pfizer","northern cape","12-17 Years","37","61","0","98"
"Pfizer","northern cape","Adults","24","18","15","57"
"Pfizer","north west","12-17 Years","13","19","0","32"
"Pfizer","north west","Adults","30","31","40","101"
"Pfizer","western cape","12-17 Years","267","60","0","327"
"Pfizer","western cape","Adults","157","134","211","502"
