"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","863845","0","155562","1019407"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465088","0","95712","560800"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1435925","0","214579","1650504"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1165061","0","185099","1350160"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1057292","0","160070","1217362"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","818222","0","132592","950814"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208807","0","35609","244416"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","696034","0","117621","813655"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","664198","0","113507","777705"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137609","0","65388","202997"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94508","0","40023","134531"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34189","0","17016","51205"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21928","0","7152","29080"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23484","0","8966","32450"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94620","0","61527","156147"
"Pfizer","National","eastern cape","Adults","1368782","1152330","258566","2779678"
"Pfizer","National","eastern cape","12-17 Years","301936","127390","0","429326"
"Pfizer","National","free state","12-17 Years","167671","80167","0","247838"
"Pfizer","National","free state","Adults","686980","603405","145849","1436234"
"Pfizer","National","gauteng","12-17 Years","380154","168007","25","548186"
"Pfizer","National","gauteng","Adults","3957344","3429523","693810","8080677"
"Pfizer","National","kwazulu-natal","Adults","2015859","1676884","341280","4034023"
"Pfizer","National","kwazulu-natal","12-17 Years","288773","132261","12","421046"
"Pfizer","National","limpopo","Adults","1065408","892862","182086","2140356"
"Pfizer","National","limpopo","12-17 Years","291228","102232","2","393462"
"Pfizer","National","mpumalanga","12-17 Years","147935","56035","0","203970"
"Pfizer","National","mpumalanga","Adults","588140","483907","110303","1182350"
"Pfizer","National","northern cape","12-17 Years","37156","15775","0","52931"
"Pfizer","National","northern cape","Adults","230628","196727","37575","464930"
"Pfizer","National","north west","12-17 Years","148587","52380","4","200971"
"Pfizer","National","north west","Adults","633530","546743","115717","1295990"
"Pfizer","National","western cape","12-17 Years","129597","54656","3","184256"
"Pfizer","National","western cape","Adults","2139034","1878121","496313","4513468"
