"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","855710","0","142471","998181"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","462478","0","88565","551043"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1405781","0","197684","1603465"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1147954","0","172061","1320015"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1044383","0","141385","1185768"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","805864","0","119910","925774"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206385","0","33513","239898"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","689741","0","108772","798513"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","655521","0","107651","763172"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60866","0","24219","85085"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24394","0","12199","36593"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137444","0","65383","202827"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94497","0","40023","134520"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34183","0","17016","51199"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21914","0","7151","29065"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23474","0","8964","32438"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1337624","1125689","232058","2695371"
"Pfizer","National","eastern cape","12-17 Years","282492","99516","0","382008"
"Pfizer","National","free state","12-17 Years","171981","79010","0","250991"
"Pfizer","National","free state","Adults","673543","592035","134955","1400533"
"Pfizer","National","gauteng","12-17 Years","394148","170434","13","564595"
"Pfizer","National","gauteng","Adults","3906946","3385954","661644","7954544"
"Pfizer","National","kwazulu-natal","Adults","1980111","1647685","324453","3952249"
"Pfizer","National","kwazulu-natal","12-17 Years","296149","125904","8","422061"
"Pfizer","National","limpopo","Adults","1041907","876975","170207","2089089"
"Pfizer","National","limpopo","12-17 Years","286149","93692","2","379843"
"Pfizer","National","mpumalanga","12-17 Years","146744","47688","0","194432"
"Pfizer","National","mpumalanga","Adults","573210","473108","104645","1150963"
"Pfizer","National","northern cape","12-17 Years","35952","13658","0","49610"
"Pfizer","National","northern cape","Adults","226488","193928","35750","456166"
"Pfizer","National","north west","12-17 Years","153974","52846","4","206824"
"Pfizer","National","north west","Adults","622222","539050","109585","1270857"
"Pfizer","National","western cape","12-17 Years","131046","52805","2","183853"
"Pfizer","National","western cape","Adults","2119466","1861921","479994","4461381"
