"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","866003","0","157907","1023910"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465488","0","96487","561975"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1442684","0","218256","1660940"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1167665","0","186869","1354534"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1059000","0","162799","1221799"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","819954","0","135074","955028"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","209164","0","36046","245210"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","697339","0","119869","817208"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","666064","0","114900","780964"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137623","0","65389","203012"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94510","0","40023","134533"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34194","0","17016","51210"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21989","0","7152","29141"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23485","0","8966","32451"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94622","0","61527","156149"
"Pfizer","National","eastern cape","Adults","1376448","1156998","265267","2798713"
"Pfizer","National","eastern cape","12-17 Years","299858","127536","0","427394"
"Pfizer","National","free state","12-17 Years","165942","79751","0","245693"
"Pfizer","National","free state","Adults","689461","604890","147094","1441445"
"Pfizer","National","gauteng","12-17 Years","376690","166906","28","543624"
"Pfizer","National","gauteng","Adults","3967668","3436452","699906","8104026"
"Pfizer","National","kwazulu-natal","Adults","2021250","1680353","343011","4044614"
"Pfizer","National","kwazulu-natal","12-17 Years","285715","131143","13","416871"
"Pfizer","National","limpopo","Adults","1070152","895258","184284","2149694"
"Pfizer","National","limpopo","12-17 Years","289542","101849","2","391393"
"Pfizer","National","mpumalanga","12-17 Years","146588","55942","3","202533"
"Pfizer","National","mpumalanga","Adults","590516","485409","111411","1187336"
"Pfizer","National","northern cape","12-17 Years","37279","15947","0","53226"
"Pfizer","National","northern cape","Adults","231453","197298","38008","466759"
"Pfizer","National","north west","12-17 Years","147254","52226","4","199484"
"Pfizer","National","north west","Adults","636347","548383","117263","1301993"
"Pfizer","National","western cape","12-17 Years","128050","54329","3","182382"
"Pfizer","National","western cape","Adults","2142840","1880561","499403","4522804"
