"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","eastern cape","Amathole DM","Private Health","Female","153","37","190"
"National","eastern cape","Amathole DM","Private Health","Male","98","19","117"
"National","eastern cape","Amathole DM","Public Health","Female","13840","4526","18366"
"National","eastern cape","Amathole DM","Public Health","Male","11718","3774","15492"
"National","eastern cape","A Nzo DM","Public Health","Female","29767","14224","43991"
"National","eastern cape","A Nzo DM","Public Health","Male","25777","10541","36318"
"National","eastern cape","Buffalo City MM","Private Health","Female","2895","1192","4087"
"National","eastern cape","Buffalo City MM","Private Health","Male","2359","909","3268"
"National","eastern cape","Buffalo City MM","Public Health","Female","16082","9005","25087"
"National","eastern cape","Buffalo City MM","Public Health","Male","12369","6141","18510"
"National","eastern cape","C Hani DM","Private Health","Female","226","102","328"
"National","eastern cape","C Hani DM","Private Health","Male","162","74","236"
"National","eastern cape","C Hani DM","Public Health","Female","14026","3623","17649"
"National","eastern cape","C Hani DM","Public Health","Male","11268","2631","13899"
"National","eastern cape","Joe Gqabi DM","Private Health","Female","662","367","1029"
"National","eastern cape","Joe Gqabi DM","Private Health","Male","509","219","728"
"National","eastern cape","Joe Gqabi DM","Public Health","Female","7880","2699","10579"
"National","eastern cape","Joe Gqabi DM","Public Health","Male","7056","2145","9201"
"National","eastern cape","N Mandela Bay MM","Private Health","Female","4149","2087","6236"
"National","eastern cape","N Mandela Bay MM","Private Health","Male","3729","1735","5464"
"National","eastern cape","N Mandela Bay MM","Public Health","Female","15719","6424","22143"
"National","eastern cape","N Mandela Bay MM","Public Health","Male","12232","4507","16739"
"National","eastern cape","O Tambo DM","Private Health","Female","316","122","438"
"National","eastern cape","O Tambo DM","Private Health","Male","253","113","366"
"National","eastern cape","O Tambo DM","Public Health","Female","43771","16721","60492"
"National","eastern cape","O Tambo DM","Public Health","Male","36573","12406","48979"
"National","eastern cape","Sarah Baartman DM","Private Health","Female","1596","1094","2690"
"National","eastern cape","Sarah Baartman DM","Private Health","Male","1382","826","2208"
"National","eastern cape","Sarah Baartman DM","Public Health","Female","9653","5335","14988"
"National","eastern cape","Sarah Baartman DM","Public Health","Male","8111","3941","12052"
"National","free state","Fezile Dabi DM","Private Health","Female","475","346","821"
"National","free state","Fezile Dabi DM","Private Health","Male","451","287","738"
"National","free state","Fezile Dabi DM","Public Health","Female","13307","4940","18247"
"National","free state","Fezile Dabi DM","Public Health","Male","10828","3578","14406"
"National","free state","Lejweleputswa DM","Private Health","Female","3828","1472","5300"
"National","free state","Lejweleputswa DM","Private Health","Male","3067","1108","4175"
"National","free state","Lejweleputswa DM","Public Health","Female","14176","5279","19455"
"National","free state","Lejweleputswa DM","Public Health","Male","12148","3714","15862"
"National","free state","Mangaung MM","Private Health","Female","2910","1696","4606"
"National","free state","Mangaung MM","Private Health","Male","2417","1288","3705"
"National","free state","Mangaung MM","Public Health","Female","23645","13914","37559"
"National","free state","Mangaung MM","Public Health","Male","21122","11198","32320"
"National","free state","T Mofutsanyana DM","Private Health","Female","1876","1142","3018"
"National","free state","T Mofutsanyana DM","Private Health","Male","1598","926","2524"
"National","free state","T Mofutsanyana DM","Public Health","Female","27056","15498","42554"
"National","free state","T Mofutsanyana DM","Public Health","Male","23209","11638","34847"
"National","free state","Xhariep DM","Public Health","Female","4298","1198","5496"
"National","free state","Xhariep DM","Public Health","Male","3518","798","4316"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10938","6666","17604"
"National","gauteng","Ekurhuleni MM","Private Health","Male","10074","5659","15733"
"National","gauteng","Ekurhuleni MM","Public Health","Female","41169","15368","56537"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32473","11152","43625"
"National","gauteng","Johannesburg MM","Private Health","Female","25608","13864","39472"
"National","gauteng","Johannesburg MM","Private Health","Male","23387","12024","35411"
"National","gauteng","Johannesburg MM","Public Health","Female","46751","16930","63681"
"National","gauteng","Johannesburg MM","Public Health","Male","37822","13194","51016"
"National","gauteng","Sedibeng DM","Private Health","Female","1614","1027","2641"
"National","gauteng","Sedibeng DM","Private Health","Male","1449","704","2153"
"National","gauteng","Sedibeng DM","Public Health","Female","13919","5951","19870"
"National","gauteng","Sedibeng DM","Public Health","Male","10933","4562","15495"
"National","gauteng","Tshwane MM","Private Health","Female","11661","6698","18359"
"National","gauteng","Tshwane MM","Private Health","Male","11076","6042","17118"
"National","gauteng","Tshwane MM","Public Health","Female","40029","18640","58669"
"National","gauteng","Tshwane MM","Public Health","Male","30893","13048","43941"
"National","gauteng","West Rand DM","Private Health","Female","2211","1522","3733"
"National","gauteng","West Rand DM","Private Health","Male","1839","1236","3075"
"National","gauteng","West Rand DM","Public Health","Female","17561","8789","26350"
"National","gauteng","West Rand DM","Public Health","Male","14383","6577","20960"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","216","73","289"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","185","57","242"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6617","2845","9462"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4242","1744","5986"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11958","7052","19010"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11105","6215","17320"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14499","5529","20028"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11794","4419","16213"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","365","170","535"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","348","136","484"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13078","7766","20844"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10233","5620","15853"
"National","kwazulu-natal","iLembe DM","Private Health","Female","552","336","888"
"National","kwazulu-natal","iLembe DM","Private Health","Male","489","284","773"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8416","4153","12569"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4965","2209","7174"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","335","136","471"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","312","96","408"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12482","5088","17570"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8088","3104","11192"
"National","kwazulu-natal","Ugu DM","Private Health","Female","904","562","1466"
"National","kwazulu-natal","Ugu DM","Private Health","Male","721","429","1150"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12436","5120","17556"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8012","2742","10754"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1638","853","2491"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1516","773","2289"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12559","4958","17517"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8704","3038","11742"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20614","10267","30881"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13087","5411","18498"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
