"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","860530","0","151230","1011760"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464361","0","93684","558045"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1423162","0","207987","1631149"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1159078","0","180744","1339822"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1051418","0","152278","1203696"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","813866","0","128055","941921"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207561","0","34546","242107"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","692988","0","113429","806417"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","660809","0","111720","772529"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24221","85094"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137580","0","65388","202968"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94506","0","40023","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21924","0","7151","29075"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23479","0","8965","32444"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94615","0","61527","156142"
"Pfizer","National","eastern cape","Adults","1356552","1142348","248949","2747849"
"Pfizer","National","eastern cape","12-17 Years","294331","117539","0","411870"
"Pfizer","National","free state","12-17 Years","169929","80020","0","249949"
"Pfizer","National","free state","Adults","682476","600061","142948","1425485"
"Pfizer","National","gauteng","12-17 Years","385790","169653","18","555461"
"Pfizer","National","gauteng","Adults","3939561","3415539","683089","8038189"
"Pfizer","National","kwazulu-natal","Adults","2004198","1668535","336918","4009651"
"Pfizer","National","kwazulu-natal","12-17 Years","293178","133431","9","426618"
"Pfizer","National","limpopo","Adults","1055738","886629","176778","2119145"
"Pfizer","National","limpopo","12-17 Years","289571","99827","2","389400"
"Pfizer","National","mpumalanga","12-17 Years","148036","53631","0","201667"
"Pfizer","National","mpumalanga","Adults","582570","479998","108539","1171107"
"Pfizer","National","northern cape","12-17 Years","36459","15007","0","51466"
"Pfizer","National","northern cape","Adults","228901","195473","36678","461052"
"Pfizer","National","north west","12-17 Years","150333","52514","4","202851"
"Pfizer","National","north west","Adults","628767","543378","112790","1284935"
"Pfizer","National","western cape","12-17 Years","131554","54208","3","185765"
"Pfizer","National","western cape","Adults","2132011","1873175","491551","4496737"
