"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","861395","0","152534","1013929"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464607","0","94366","558973"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1426847","0","209974","1636821"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1160926","0","182019","1342945"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1053893","0","155261","1209154"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","815326","0","129285","944611"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207971","0","34883","242854"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","693899","0","114628","808527"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","661738","0","112164","773902"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24221","85094"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137585","0","65388","202973"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21926","0","7152","29078"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23480","0","8965","32445"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94617","0","61527","156144"
"Pfizer","National","eastern cape","Adults","1360271","1145491","252106","2757868"
"Pfizer","National","eastern cape","12-17 Years","296598","121128","0","417726"
"Pfizer","National","free state","12-17 Years","169265","80230","0","249495"
"Pfizer","National","free state","Adults","683879","601152","143885","1428916"
"Pfizer","National","gauteng","12-17 Years","383961","169068","18","553047"
"Pfizer","National","gauteng","Adults","3945008","3419712","686206","8050926"
"Pfizer","National","kwazulu-natal","Adults","2007918","1671212","338336","4017466"
"Pfizer","National","kwazulu-natal","12-17 Years","291846","133105","11","424962"
"Pfizer","National","limpopo","Adults","1058675","888452","178543","2125670"
"Pfizer","National","limpopo","12-17 Years","289443","100758","2","390203"
"Pfizer","National","mpumalanga","12-17 Years","148011","54294","0","202305"
"Pfizer","National","mpumalanga","Adults","584344","481145","109136","1174625"
"Pfizer","National","northern cape","12-17 Years","36427","15252","0","51679"
"Pfizer","National","northern cape","Adults","229410","195814","36956","462180"
"Pfizer","National","north west","12-17 Years","149685","52397","4","202086"
"Pfizer","National","north west","Adults","630105","544195","113493","1287793"
"Pfizer","National","western cape","12-17 Years","130952","54400","3","185355"
"Pfizer","National","western cape","Adults","2134218","1874741","492904","4501863"
