"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","35","0","75","110"
"Janssen Vaccines & Prevention B.V","free state","Adults","2","0","7","9"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","171","0","157","328"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","114","0","144","258"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","36","0","69","105"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","20","0","25","45"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","7","0","13","20"
"Janssen Vaccines & Prevention B.V","north west","Adults","157","0","446","603"
"Janssen Vaccines & Prevention B.V","western cape","Adults","15","0","7","22"
"Pfizer","eastern cape","12-17 Years","35","73","0","108"
"Pfizer","eastern cape","Adults","17","39","108","164"
"Pfizer","free state","12-17 Years","20","8","0","28"
"Pfizer","free state","Adults","12","18","47","77"
"Pfizer","gauteng","12-17 Years","59","104","0","163"
"Pfizer","gauteng","Adults","258","357","639","1254"
"Pfizer","kwazulu-natal","12-17 Years","97","65","0","162"
"Pfizer","kwazulu-natal","Adults","96","155","295","546"
"Pfizer","limpopo","12-17 Years","51","36","0","87"
"Pfizer","limpopo","Adults","32","44","47","123"
"Pfizer","mpumalanga","12-17 Years","2","5","0","7"
"Pfizer","mpumalanga","Adults","14","11","15","40"
"Pfizer","northern cape","12-17 Years","3","2","0","5"
"Pfizer","northern cape","Adults","15","16","21","52"
"Pfizer","north west","12-17 Years","104","74","0","178"
"Pfizer","north west","Adults","75","136","178","389"
"Pfizer","western cape","12-17 Years","5","8","0","13"
"Pfizer","western cape","Adults","15","28","91","134"
