"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","860336","0","150799","1011135"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464276","0","93397","557673"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1422157","0","207412","1629569"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1158502","0","180277","1338779"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1050999","0","151522","1202521"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","813416","0","127676","941092"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207466","0","34496","241962"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","692833","0","113207","806040"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","660512","0","111595","772107"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24221","85094"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137579","0","65388","202967"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40023","134528"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21924","0","7151","29075"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94614","0","61527","156141"
"Pfizer","National","eastern cape","Adults","1355527","1141416","247705","2744648"
"Pfizer","National","eastern cape","12-17 Years","294561","117524","0","412085"
"Pfizer","National","free state","12-17 Years","170093","80058","0","250151"
"Pfizer","National","free state","Adults","682152","599781","142663","1424596"
"Pfizer","National","gauteng","12-17 Years","386159","169785","18","555962"
"Pfizer","National","gauteng","Adults","3938139","3414367","682126","8034632"
"Pfizer","National","kwazulu-natal","Adults","2003225","1667872","336510","4007607"
"Pfizer","National","kwazulu-natal","12-17 Years","293569","133521","9","427099"
"Pfizer","National","limpopo","Adults","1055034","886118","176246","2117398"
"Pfizer","National","limpopo","12-17 Years","289737","99828","2","389567"
"Pfizer","National","mpumalanga","12-17 Years","148150","53577","0","201727"
"Pfizer","National","mpumalanga","Adults","582095","479599","108363","1170057"
"Pfizer","National","northern cape","12-17 Years","36485","15014","0","51499"
"Pfizer","National","northern cape","Adults","228794","195424","36626","460844"
"Pfizer","National","north west","12-17 Years","150500","52546","4","203050"
"Pfizer","National","north west","Adults","628443","543201","112578","1284222"
"Pfizer","National","western cape","12-17 Years","131734","54261","3","185998"
"Pfizer","National","western cape","Adults","2131471","1872802","491203","4495476"
