"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","4","0","3","7"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","6","0","7","13"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","0","0","4","4"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","5","0","5","10"
"Janssen Vaccines & Prevention B.V","north west","Adults","9","0","52","61"
"Janssen Vaccines & Prevention B.V","western cape","Adults","0","0","7","7"
"Pfizer","gauteng","Adults","0","2","2","4"
"Pfizer","kwazulu-natal","12-17 Years","1","1","0","2"
"Pfizer","kwazulu-natal","Adults","2","1","7","10"
"Pfizer","limpopo","Adults","0","0","3","3"
"Pfizer","mpumalanga","Adults","2","0","0","2"
"Pfizer","north west","12-17 Years","7","5","0","12"
"Pfizer","north west","Adults","17","30","32","79"
"Pfizer","western cape","12-17 Years","0","2","0","2"
"Pfizer","western cape","Adults","2","4","19","25"
