"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","190","0","291","481"
"Janssen Vaccines & Prevention B.V","free state","Adults","80","0","213","293"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","605","0","324","929"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","390","0","254","644"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","192","0","220","412"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","446","0","595","1041"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","84","0","251","335"
"Janssen Vaccines & Prevention B.V","north west","Adults","102","0","139","241"
"Janssen Vaccines & Prevention B.V","western cape","Adults","118","0","145","263"
"Pfizer","eastern cape","12-17 Years","68","80","0","148"
"Pfizer","eastern cape","Adults","264","374","733","1371"
"Pfizer","free state","12-17 Years","39","45","0","84"
"Pfizer","free state","Adults","113","170","267","550"
"Pfizer","gauteng","12-17 Years","112","191","0","303"
"Pfizer","gauteng","Adults","622","697","705","2024"
"Pfizer","kwazulu-natal","12-17 Years","70","94","0","164"
"Pfizer","kwazulu-natal","Adults","426","503","421","1350"
"Pfizer","limpopo","12-17 Years","88","102","0","190"
"Pfizer","limpopo","Adults","138","225","258","621"
"Pfizer","mpumalanga","12-17 Years","50","45","0","95"
"Pfizer","mpumalanga","Adults","215","225","393","833"
"Pfizer","northern cape","12-17 Years","50","38","0","88"
"Pfizer","northern cape","Adults","94","142","177","413"
"Pfizer","north west","12-17 Years","23","32","0","55"
"Pfizer","north west","Adults","78","105","120","303"
"Pfizer","western cape","12-17 Years","31","57","0","88"
"Pfizer","western cape","Adults","184","210","417","811"
