"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859218","0","148985","1008203"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463851","0","92235","556086"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1417412","0","204787","1622199"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1155716","0","178445","1334161"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1048996","0","149024","1198020"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","811322","0","125973","937295"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207006","0","34075","241081"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691871","0","111838","803709"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","659058","0","110647","769705"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137570","0","65387","202957"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94504","0","40023","134527"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1349955","1137287","243665","2730907"
"Pfizer","National","eastern cape","12-17 Years","293018","115203","0","408221"
"Pfizer","National","free state","12-17 Years","171071","80009","0","251080"
"Pfizer","National","free state","Adults","679552","597945","140858","1418355"
"Pfizer","National","gauteng","12-17 Years","389040","170562","18","559620"
"Pfizer","National","gauteng","Adults","3929807","3407723","677729","8015259"
"Pfizer","National","kwazulu-natal","Adults","1996836","1663388","333928","3994152"
"Pfizer","National","kwazulu-natal","12-17 Years","296006","133764","9","429779"
"Pfizer","National","limpopo","Adults","1050885","883801","174623","2109309"
"Pfizer","National","limpopo","12-17 Years","290722","98886","2","389610"
"Pfizer","National","mpumalanga","12-17 Years","148356","52137","0","200493"
"Pfizer","National","mpumalanga","Adults","579478","477879","107700","1165057"
"Pfizer","National","northern cape","12-17 Years","36450","14641","0","51091"
"Pfizer","National","northern cape","Adults","228016","194959","36270","459245"
"Pfizer","National","north west","12-17 Years","151636","52794","4","204434"
"Pfizer","National","north west","Adults","626489","542011","111667","1280167"
"Pfizer","National","western cape","12-17 Years","132772","54133","2","186907"
"Pfizer","National","western cape","Adults","2128141","1870382","488843","4487366"
