"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","855529","0","141980","997509"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","462351","0","88259","550610"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1405016","0","197180","1602196"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1147029","0","171462","1318491"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1044071","0","140923","1184994"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","804883","0","118751","923634"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206212","0","33207","239419"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","689573","0","108579","798152"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","655265","0","107386","762651"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60865","0","24219","85084"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24394","0","12199","36593"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137443","0","65383","202826"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94495","0","40023","134518"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34183","0","17016","51199"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21914","0","7151","29065"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23473","0","8964","32437"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1337136","1125172","231570","2693878"
"Pfizer","National","eastern cape","12-17 Years","282308","98859","0","381167"
"Pfizer","National","free state","12-17 Years","171922","78683","0","250605"
"Pfizer","National","free state","Adults","673243","591695","134586","1399524"
"Pfizer","National","gauteng","12-17 Years","394270","170271","13","564554"
"Pfizer","National","gauteng","Adults","3905749","3384545","660323","7950617"
"Pfizer","National","kwazulu-natal","Adults","1979058","1646495","323611","3949164"
"Pfizer","National","kwazulu-natal","12-17 Years","295736","124467","8","420211"
"Pfizer","National","limpopo","Adults","1041448","876290","169619","2087357"
"Pfizer","National","limpopo","12-17 Years","285521","93288","0","378809"
"Pfizer","National","mpumalanga","12-17 Years","146324","47382","0","193706"
"Pfizer","National","mpumalanga","Adults","572593","472487","103716","1148796"
"Pfizer","National","northern cape","12-17 Years","35706","13102","0","48808"
"Pfizer","National","northern cape","Adults","226324","193701","35585","455610"
"Pfizer","National","north west","12-17 Years","154016","52807","4","206827"
"Pfizer","National","north west","Adults","622009","538875","109415","1270299"
"Pfizer","National","western cape","12-17 Years","130997","52740","2","183739"
"Pfizer","National","western cape","Adults","2118979","1861400","479267","4459646"
