"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","863048","0","154579","1017627"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464991","0","95392","560383"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1433726","0","213415","1647141"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1164176","0","184410","1348586"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1056665","0","159077","1215742"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","817608","0","131928","949536"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208681","0","35449","244130"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","695519","0","116869","812388"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","663686","0","113224","776910"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137604","0","65388","202992"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94508","0","40023","134531"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21928","0","7152","29080"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23483","0","8966","32449"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94619","0","61527","156146"
"Pfizer","National","eastern cape","Adults","1366889","1150835","257191","2774915"
"Pfizer","National","eastern cape","12-17 Years","301371","126777","0","428148"
"Pfizer","National","free state","12-17 Years","167998","80278","0","248276"
"Pfizer","National","free state","Adults","686370","602961","145429","1434760"
"Pfizer","National","gauteng","12-17 Years","381051","168259","23","549333"
"Pfizer","National","gauteng","Adults","3954483","3427173","691932","8073588"
"Pfizer","National","kwazulu-natal","Adults","2014273","1675707","340724","4030704"
"Pfizer","National","kwazulu-natal","12-17 Years","289471","132419","12","421902"
"Pfizer","National","limpopo","Adults","1063986","891881","181298","2137165"
"Pfizer","National","limpopo","12-17 Years","291037","102060","2","393099"
"Pfizer","National","mpumalanga","12-17 Years","148066","55917","0","203983"
"Pfizer","National","mpumalanga","Adults","587439","483300","110033","1180772"
"Pfizer","National","northern cape","12-17 Years","36894","15753","0","52647"
"Pfizer","National","northern cape","Adults","230330","196498","37401","464229"
"Pfizer","National","north west","12-17 Years","148876","52350","4","201230"
"Pfizer","National","north west","Adults","632632","546088","114999","1293719"
"Pfizer","National","western cape","12-17 Years","130032","54815","3","184850"
"Pfizer","National","western cape","Adults","2138060","1877415","495607","4511082"
