"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","838906","0","110035","948941"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","454378","0","69918","524296"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1363688","0","167917","1531605"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1112891","0","137784","1250675"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1026550","0","112488","1139038"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","774988","0","88467","863455"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","201296","0","22458","223754"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","679140","0","91269","770409"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","643051","0","93430","736481"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60856","0","24220","85076"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24389","0","12199","36588"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137319","0","65377","202696"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94477","0","40019","134496"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34181","0","17016","51197"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21890","0","7150","29040"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23464","0","8964","32428"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94518","0","61528","156046"
"Pfizer","National","eastern cape","Adults","1311824","1095802","182913","2590539"
"Pfizer","National","eastern cape","12-17 Years","263783","74798","0","338581"
"Pfizer","National","free state","12-17 Years","166870","68881","0","235751"
"Pfizer","National","free state","Adults","659682","575858","111773","1347313"
"Pfizer","National","gauteng","12-17 Years","381158","153974","7","535139"
"Pfizer","National","gauteng","Adults","3845436","3317139","588276","7750851"
"Pfizer","National","kwazulu-natal","Adults","1927768","1593517","276646","3797931"
"Pfizer","National","kwazulu-natal","12-17 Years","262411","95461","4","357876"
"Pfizer","National","limpopo","Adults","1020995","856249","141124","2018368"
"Pfizer","National","limpopo","12-17 Years","250791","74161","0","324952"
"Pfizer","National","mpumalanga","12-17 Years","136149","37065","0","173214"
"Pfizer","National","mpumalanga","Adults","556032","455484","81301","1092817"
"Pfizer","National","northern cape","12-17 Years","29695","8764","0","38459"
"Pfizer","National","northern cape","Adults","219815","187513","27264","434592"
"Pfizer","National","north west","12-17 Years","149314","46123","0","195437"
"Pfizer","National","north west","Adults","609998","526675","94444","1231117"
"Pfizer","National","western cape","12-17 Years","130618","49730","1","180349"
"Pfizer","National","western cape","Adults","2097151","1836814","433272","4367237"
