"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","31","0","75","106"
"Janssen Vaccines & Prevention B.V","free state","Adults","35","0","119","154"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","265","0","160","425"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","116","0","82","198"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","91","0","125","216"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","148","0","118","266"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","39","0","43","82"
"Janssen Vaccines & Prevention B.V","north west","Adults","39","0","37","76"
"Janssen Vaccines & Prevention B.V","western cape","Adults","75","0","59","134"
"Pfizer","eastern cape","12-17 Years","298","280","0","578"
"Pfizer","eastern cape","Adults","137","186","227","550"
"Pfizer","free state","12-17 Years","78","37","0","115"
"Pfizer","free state","Adults","66","69","116","251"
"Pfizer","gauteng","12-17 Years","41","21","0","62"
"Pfizer","gauteng","Adults","253","244","260","757"
"Pfizer","kwazulu-natal","12-17 Years","51","73","0","124"
"Pfizer","kwazulu-natal","Adults","97","118","110","325"
"Pfizer","limpopo","12-17 Years","225","157","0","382"
"Pfizer","limpopo","Adults","87","113","93","293"
"Pfizer","mpumalanga","12-17 Years","129","170","0","299"
"Pfizer","mpumalanga","Adults","61","46","44","151"
"Pfizer","northern cape","12-17 Years","16","46","0","62"
"Pfizer","northern cape","Adults","47","30","38","115"
"Pfizer","north west","12-17 Years","6","3","0","9"
"Pfizer","north west","Adults","28","24","43","95"
"Pfizer","western cape","12-17 Years","10","13","0","23"
"Pfizer","western cape","Adults","105","86","139","330"
