"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","129","0","292","421"
"Janssen Vaccines & Prevention B.V","free state","Adults","68","0","209","277"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","326","0","278","604"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","332","0","271","603"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","145","0","155","300"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","265","0","306","571"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","64","0","114","178"
"Janssen Vaccines & Prevention B.V","north west","Adults","78","0","108","186"
"Janssen Vaccines & Prevention B.V","western cape","Adults","120","0","132","252"
"Pfizer","eastern cape","12-17 Years","191","590","0","781"
"Pfizer","eastern cape","Adults","211","444","672","1327"
"Pfizer","free state","12-17 Years","100","133","0","233"
"Pfizer","free state","Adults","98","157","313","568"
"Pfizer","gauteng","12-17 Years","55","143","0","198"
"Pfizer","gauteng","Adults","399","535","635","1569"
"Pfizer","kwazulu-natal","12-17 Years","137","224","0","361"
"Pfizer","kwazulu-natal","Adults","346","395","393","1134"
"Pfizer","limpopo","12-17 Years","81","88","0","169"
"Pfizer","limpopo","Adults","154","125","183","462"
"Pfizer","mpumalanga","12-17 Years","143","83","0","226"
"Pfizer","mpumalanga","Adults","123","141","337","601"
"Pfizer","northern cape","12-17 Years","365","255","0","620"
"Pfizer","northern cape","Adults","62","70","94","226"
"Pfizer","north west","12-17 Years","4","54","0","58"
"Pfizer","north west","Adults","38","59","97","194"
"Pfizer","western cape","12-17 Years","95","118","0","213"
"Pfizer","western cape","Adults","188","211","477","876"
