"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","79","0","111","190"
"Janssen Vaccines & Prevention B.V","free state","Adults","16","0","62","78"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","386","0","219","605"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","149","0","114","263"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","148","0","135","283"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","126","0","135","261"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","41","0","32","73"
"Janssen Vaccines & Prevention B.V","north west","Adults","74","0","123","197"
"Janssen Vaccines & Prevention B.V","western cape","Adults","111","0","54","165"
"Pfizer","eastern cape","12-17 Years","351","268","0","619"
"Pfizer","eastern cape","Adults","99","100","110","309"
"Pfizer","free state","12-17 Years","94","182","0","276"
"Pfizer","free state","Adults","44","69","99","212"
"Pfizer","gauteng","12-17 Years","67","95","0","162"
"Pfizer","gauteng","Adults","270","290","367","927"
"Pfizer","kwazulu-natal","12-17 Years","33","55","0","88"
"Pfizer","kwazulu-natal","Adults","188","188","162","538"
"Pfizer","limpopo","12-17 Years","183","74","0","257"
"Pfizer","limpopo","Adults","72","103","98","273"
"Pfizer","mpumalanga","12-17 Years","92","107","0","199"
"Pfizer","mpumalanga","Adults","108","115","61","284"
"Pfizer","northern cape","12-17 Years","6","7","0","13"
"Pfizer","northern cape","Adults","36","27","41","104"
"Pfizer","north west","12-17 Years","25","55","0","80"
"Pfizer","north west","Adults","55","74","68","197"
"Pfizer","western cape","12-17 Years","11","52","0","63"
"Pfizer","western cape","Adults","81","102","128","311"
