"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","61","0","139","200"
"Janssen Vaccines & Prevention B.V","free state","Adults","24","0","99","123"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","269","0","189","458"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","155","0","149","304"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","109","0","185","294"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","175","0","191","366"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","9","0","7","16"
"Janssen Vaccines & Prevention B.V","north west","Adults","53","0","52","105"
"Janssen Vaccines & Prevention B.V","western cape","Adults","60","0","52","112"
"Pfizer","eastern cape","12-17 Years","75","69","0","144"
"Pfizer","eastern cape","Adults","143","190","307","640"
"Pfizer","free state","12-17 Years","9","30","0","39"
"Pfizer","free state","Adults","50","93","172","315"
"Pfizer","gauteng","12-17 Years","66","127","0","193"
"Pfizer","gauteng","Adults","312","396","440","1148"
"Pfizer","kwazulu-natal","12-17 Years","47","135","0","182"
"Pfizer","kwazulu-natal","Adults","248","297","277","822"
"Pfizer","limpopo","12-17 Years","77","50","0","127"
"Pfizer","limpopo","Adults","74","114","134","322"
"Pfizer","mpumalanga","12-17 Years","40","29","0","69"
"Pfizer","mpumalanga","Adults","101","111","147","359"
"Pfizer","northern cape","12-17 Years","2","10","0","12"
"Pfizer","northern cape","Adults","15","11","13","39"
"Pfizer","north west","12-17 Years","13","11","0","24"
"Pfizer","north west","Adults","37","44","51","132"
"Pfizer","western cape","12-17 Years","23","43","0","66"
"Pfizer","western cape","Adults","131","146","226","503"
