"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","865856","0","157689","1023545"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465450","0","96406","561856"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1441959","0","217872","1659831"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1167310","0","186660","1353970"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1058848","0","162661","1221509"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","819692","0","134755","954447"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","209114","0","35985","245099"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","697117","0","119556","816673"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","665823","0","114707","780530"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137622","0","65389","203011"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94510","0","40023","134533"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34194","0","17016","51210"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21989","0","7152","29141"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23485","0","8966","32451"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94622","0","61527","156149"
"Pfizer","National","eastern cape","Adults","1375479","1156571","264909","2796959"
"Pfizer","National","eastern cape","12-17 Years","300537","127749","0","428286"
"Pfizer","National","free state","12-17 Years","166339","79901","0","246240"
"Pfizer","National","free state","Adults","689010","604678","146991","1440679"
"Pfizer","National","gauteng","12-17 Years","377639","167198","29","544866"
"Pfizer","National","gauteng","Adults","3965801","3435376","699163","8100340"
"Pfizer","National","kwazulu-natal","Adults","2020307","1679854","342800","4042961"
"Pfizer","National","kwazulu-natal","12-17 Years","286442","131428","13","417883"
"Pfizer","National","limpopo","Adults","1069343","894993","184130","2148466"
"Pfizer","National","limpopo","12-17 Years","290168","102019","2","392189"
"Pfizer","National","mpumalanga","12-17 Years","146952","56006","3","202961"
"Pfizer","National","mpumalanga","Adults","590069","485209","111280","1186558"
"Pfizer","National","northern cape","12-17 Years","37356","15971","0","53327"
"Pfizer","National","northern cape","Adults","231316","197253","37989","466558"
"Pfizer","National","north west","12-17 Years","147565","52296","4","199865"
"Pfizer","National","north west","Adults","635759","548100","117048","1300907"
"Pfizer","National","western cape","12-17 Years","128454","54468","3","182925"
"Pfizer","National","western cape","Adults","2142111","1880175","498864","4521150"
