"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","844673","0","121193","965866"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","457042","0","75751","532793"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1376867","0","178147","1555014"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1122933","0","149175","1272108"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1033449","0","123344","1156793"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","783070","0","96691","879761"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","202497","0","24965","227462"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","682900","0","97483","780383"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","647017","0","98302","745319"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60860","0","24220","85080"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24390","0","12199","36589"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137340","0","65377","202717"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94480","0","40022","134502"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34181","0","17016","51197"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21897","0","7150","29047"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23465","0","8964","32429"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94606","0","61528","156134"
"Pfizer","National","eastern cape","Adults","1317707","1103741","196534","2617982"
"Pfizer","National","eastern cape","12-17 Years","276525","85938","0","362463"
"Pfizer","National","free state","12-17 Years","171409","73836","0","245245"
"Pfizer","National","free state","Adults","663530","580258","118936","1362724"
"Pfizer","National","gauteng","12-17 Years","391448","162283","7","553738"
"Pfizer","National","gauteng","Adults","3863597","3338289","613719","7815605"
"Pfizer","National","kwazulu-natal","Adults","1942601","1608971","291764","3843336"
"Pfizer","National","kwazulu-natal","12-17 Years","280923","107964","6","388893"
"Pfizer","National","limpopo","Adults","1026688","862556","152178","2041422"
"Pfizer","National","limpopo","12-17 Years","268410","82903","0","351313"
"Pfizer","National","mpumalanga","12-17 Years","142421","42012","0","184433"
"Pfizer","National","mpumalanga","Adults","560007","459585","87159","1106751"
"Pfizer","National","northern cape","12-17 Years","32676","10132","0","42808"
"Pfizer","National","northern cape","Adults","221236","189031","29410","439677"
"Pfizer","National","north west","12-17 Years","153305","49773","2","203080"
"Pfizer","National","north west","Adults","613303","530227","99344","1242874"
"Pfizer","National","western cape","12-17 Years","131110","50679","1","181790"
"Pfizer","National","western cape","Adults","2103687","1843967","449387","4397041"
