"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","eastern cape","Amathole DM","Private Health","Female","153","37","190"
"National","eastern cape","Amathole DM","Private Health","Male","98","19","117"
"National","eastern cape","Amathole DM","Public Health","Female","13832","4524","18356"
"National","eastern cape","Amathole DM","Public Health","Male","11710","3771","15481"
"National","eastern cape","A Nzo DM","Public Health","Female","29749","14219","43968"
"National","eastern cape","A Nzo DM","Public Health","Male","25762","10538","36300"
"National","eastern cape","Buffalo City MM","Private Health","Female","2892","1192","4084"
"National","eastern cape","Buffalo City MM","Private Health","Male","2354","907","3261"
"National","eastern cape","Buffalo City MM","Public Health","Female","16076","9003","25079"
"National","eastern cape","Buffalo City MM","Public Health","Male","12363","6142","18505"
"National","eastern cape","C Hani DM","Private Health","Female","226","102","328"
"National","eastern cape","C Hani DM","Private Health","Male","161","74","235"
"National","eastern cape","C Hani DM","Public Health","Female","14008","3620","17628"
"National","eastern cape","C Hani DM","Public Health","Male","11260","2628","13888"
"National","eastern cape","Joe Gqabi DM","Private Health","Female","660","367","1027"
"National","eastern cape","Joe Gqabi DM","Private Health","Male","505","217","722"
"National","eastern cape","Joe Gqabi DM","Public Health","Female","7877","2698","10575"
"National","eastern cape","Joe Gqabi DM","Public Health","Male","7052","2143","9195"
"National","eastern cape","N Mandela Bay MM","Private Health","Female","4145","2080","6225"
"National","eastern cape","N Mandela Bay MM","Private Health","Male","3727","1732","5459"
"National","eastern cape","N Mandela Bay MM","Public Health","Female","15704","6416","22120"
"National","eastern cape","N Mandela Bay MM","Public Health","Male","12222","4502","16724"
"National","eastern cape","O Tambo DM","Private Health","Female","315","122","437"
"National","eastern cape","O Tambo DM","Private Health","Male","253","113","366"
"National","eastern cape","O Tambo DM","Public Health","Female","43730","16712","60442"
"National","eastern cape","O Tambo DM","Public Health","Male","36544","12399","48943"
"National","eastern cape","Sarah Baartman DM","Private Health","Female","1593","1094","2687"
"National","eastern cape","Sarah Baartman DM","Private Health","Male","1381","826","2207"
"National","eastern cape","Sarah Baartman DM","Public Health","Female","9642","5330","14972"
"National","eastern cape","Sarah Baartman DM","Public Health","Male","8104","3940","12044"
"National","free state","Fezile Dabi DM","Private Health","Female","475","346","821"
"National","free state","Fezile Dabi DM","Private Health","Male","451","287","738"
"National","free state","Fezile Dabi DM","Public Health","Female","13300","4936","18236"
"National","free state","Fezile Dabi DM","Public Health","Male","10822","3576","14398"
"National","free state","Lejweleputswa DM","Private Health","Female","3823","1471","5294"
"National","free state","Lejweleputswa DM","Private Health","Male","3058","1106","4164"
"National","free state","Lejweleputswa DM","Public Health","Female","14167","5275","19442"
"National","free state","Lejweleputswa DM","Public Health","Male","12139","3713","15852"
"National","free state","Mangaung MM","Private Health","Female","2906","1694","4600"
"National","free state","Mangaung MM","Private Health","Male","2409","1282","3691"
"National","free state","Mangaung MM","Public Health","Female","23624","13906","37530"
"National","free state","Mangaung MM","Public Health","Male","21105","11187","32292"
"National","free state","T Mofutsanyana DM","Private Health","Female","1875","1141","3016"
"National","free state","T Mofutsanyana DM","Private Health","Male","1596","924","2520"
"National","free state","T Mofutsanyana DM","Public Health","Female","27026","15482","42508"
"National","free state","T Mofutsanyana DM","Public Health","Male","23190","11630","34820"
"National","free state","Xhariep DM","Public Health","Female","4294","1197","5491"
"National","free state","Xhariep DM","Public Health","Male","3518","798","4316"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10930","6664","17594"
"National","gauteng","Ekurhuleni MM","Private Health","Male","10065","5654","15719"
"National","gauteng","Ekurhuleni MM","Public Health","Female","41144","15361","56505"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32459","11154","43613"
"National","gauteng","Johannesburg MM","Private Health","Female","25584","13850","39434"
"National","gauteng","Johannesburg MM","Private Health","Male","23363","12013","35376"
"National","gauteng","Johannesburg MM","Public Health","Female","46709","16916","63625"
"National","gauteng","Johannesburg MM","Public Health","Male","37786","13178","50964"
"National","gauteng","Sedibeng DM","Private Health","Female","1614","1027","2641"
"National","gauteng","Sedibeng DM","Private Health","Male","1446","704","2150"
"National","gauteng","Sedibeng DM","Public Health","Female","13904","5951","19855"
"National","gauteng","Sedibeng DM","Public Health","Male","10924","4561","15485"
"National","gauteng","Tshwane MM","Private Health","Female","11641","6690","18331"
"National","gauteng","Tshwane MM","Private Health","Male","11065","6035","17100"
"National","gauteng","Tshwane MM","Public Health","Female","40000","18624","58624"
"National","gauteng","Tshwane MM","Public Health","Male","30872","13042","43914"
"National","gauteng","West Rand DM","Private Health","Female","2210","1521","3731"
"National","gauteng","West Rand DM","Private Health","Male","1837","1233","3070"
"National","gauteng","West Rand DM","Public Health","Female","17551","8781","26332"
"National","gauteng","West Rand DM","Public Health","Male","14371","6573","20944"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","216","73","289"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","185","57","242"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6609","2844","9453"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4240","1744","5984"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11950","7047","18997"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","11095","6206","17301"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14483","5520","20003"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11787","4417","16204"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","363","170","533"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","348","136","484"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","13068","7763","20831"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10228","5619","15847"
"National","kwazulu-natal","iLembe DM","Private Health","Female","552","336","888"
"National","kwazulu-natal","iLembe DM","Private Health","Male","489","284","773"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8406","4151","12557"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4960","2208","7168"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","335","136","471"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","312","96","408"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12470","5084","17554"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","8081","3100","11181"
"National","kwazulu-natal","Ugu DM","Private Health","Female","903","561","1464"
"National","kwazulu-natal","Ugu DM","Private Health","Male","719","428","1147"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12420","5110","17530"
"National","kwazulu-natal","Ugu DM","Public Health","Male","8008","2739","10747"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1637","853","2490"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1516","773","2289"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12541","4952","17493"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8691","3035","11726"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","26","7","33"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20590","10257","30847"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","13075","5409","18484"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","59","19","78"
