"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","832959","0","98341","931300"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","451681","0","64554","516235"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1351306","0","157331","1508637"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1102466","0","124745","1227211"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1020794","0","101066","1121860"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","767957","0","81373","849330"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","200177","0","19961","220138"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","675379","0","85263","760642"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","639431","0","88499","727930"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60853","0","24220","85073"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137277","0","65372","202649"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94473","0","40020","134493"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34178","0","17016","51194"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21885","0","7150","29035"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23463","0","8964","32427"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94513","0","61528","156041"
"Pfizer","National","eastern cape","Adults","1305645","1088089","168629","2562363"
"Pfizer","National","eastern cape","12-17 Years","248934","63762","0","312696"
"Pfizer","National","free state","12-17 Years","162439","63902","0","226341"
"Pfizer","National","free state","Adults","656253","571763","104359","1332375"
"Pfizer","National","gauteng","12-17 Years","371696","143576","6","515278"
"Pfizer","National","gauteng","Adults","3827779","3296584","556532","7680895"
"Pfizer","National","kwazulu-natal","Adults","1913250","1578353","258490","3750093"
"Pfizer","National","kwazulu-natal","12-17 Years","246626","82813","4","329443"
"Pfizer","National","limpopo","Adults","1016308","850557","129276","1996141"
"Pfizer","National","limpopo","12-17 Years","237718","67357","0","305075"
"Pfizer","National","mpumalanga","12-17 Years","129911","33406","0","163317"
"Pfizer","National","mpumalanga","Adults","552408","451948","75854","1080210"
"Pfizer","National","northern cape","12-17 Years","26542","7872","0","34414"
"Pfizer","National","northern cape","Adults","218577","186204","25372","430153"
"Pfizer","National","north west","12-17 Years","145493","42600","0","188093"
"Pfizer","National","north west","Adults","606942","523091","88696","1218729"
"Pfizer","National","western cape","12-17 Years","130314","48746","1","179061"
"Pfizer","National","western cape","Adults","2090943","1829541","413380","4333864"
