"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","eastern cape","Amathole DM","Private Health","Female","151","36","187"
"National","eastern cape","Amathole DM","Private Health","Male","92","18","110"
"National","eastern cape","Amathole DM","Public Health","Female","14496","5585","20081"
"National","eastern cape","Amathole DM","Public Health","Male","12448","4573","17021"
"National","eastern cape","A Nzo DM","Public Health","Female","32762","17557","50319"
"National","eastern cape","A Nzo DM","Public Health","Male","29092","13718","42810"
"National","eastern cape","Buffalo City MM","Private Health","Female","2790","1142","3932"
"National","eastern cape","Buffalo City MM","Private Health","Male","2280","880","3160"
"National","eastern cape","Buffalo City MM","Public Health","Female","16457","9532","25989"
"National","eastern cape","Buffalo City MM","Public Health","Male","13050","6723","19773"
"National","eastern cape","C Hani DM","Private Health","Female","219","106","325"
"National","eastern cape","C Hani DM","Private Health","Male","154","74","228"
"National","eastern cape","C Hani DM","Public Health","Female","13703","3594","17297"
"National","eastern cape","C Hani DM","Public Health","Male","11043","2626","13669"
"National","eastern cape","Joe Gqabi DM","Private Health","Female","647","360","1007"
"National","eastern cape","Joe Gqabi DM","Private Health","Male","486","215","701"
"National","eastern cape","Joe Gqabi DM","Public Health","Female","7794","2707","10501"
"National","eastern cape","Joe Gqabi DM","Public Health","Male","6956","2184","9140"
"National","eastern cape","N Mandela Bay MM","Private Health","Female","4010","2018","6028"
"National","eastern cape","N Mandela Bay MM","Private Health","Male","3639","1697","5336"
"National","eastern cape","N Mandela Bay MM","Public Health","Female","15761","6485","22246"
"National","eastern cape","N Mandela Bay MM","Public Health","Male","12268","4604","16872"
"National","eastern cape","O Tambo DM","Private Health","Female","304","117","421"
"National","eastern cape","O Tambo DM","Private Health","Male","243","111","354"
"National","eastern cape","O Tambo DM","Public Health","Female","43617","17073","60690"
"National","eastern cape","O Tambo DM","Public Health","Male","36719","12809","49528"
"National","eastern cape","Sarah Baartman DM","Private Health","Female","1552","1067","2619"
"National","eastern cape","Sarah Baartman DM","Private Health","Male","1346","807","2153"
"National","eastern cape","Sarah Baartman DM","Public Health","Female","9558","5348","14906"
"National","eastern cape","Sarah Baartman DM","Public Health","Male","8034","3995","12029"
"National","free state","Fezile Dabi DM","Private Health","Female","470","339","809"
"National","free state","Fezile Dabi DM","Private Health","Male","445","280","725"
"National","free state","Fezile Dabi DM","Public Health","Female","13082","5003","18085"
"National","free state","Fezile Dabi DM","Public Health","Male","10733","3633","14366"
"National","free state","Lejweleputswa DM","Private Health","Female","3710","1430","5140"
"National","free state","Lejweleputswa DM","Private Health","Male","2969","1079","4048"
"National","free state","Lejweleputswa DM","Public Health","Female","13949","5257","19206"
"National","free state","Lejweleputswa DM","Public Health","Male","11971","3719","15690"
"National","free state","Mangaung MM","Private Health","Female","2944","1942","4886"
"National","free state","Mangaung MM","Private Health","Male","2431","1490","3921"
"National","free state","Mangaung MM","Public Health","Female","23244","13804","37048"
"National","free state","Mangaung MM","Public Health","Male","20785","11161","31946"
"National","free state","T Mofutsanyana DM","Private Health","Female","1822","1110","2932"
"National","free state","T Mofutsanyana DM","Private Health","Male","1565","905","2470"
