"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","107","0","297","404"
"Janssen Vaccines & Prevention B.V","free state","Adults","57","0","186","243"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","334","0","277","611"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","440","0","266","706"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","223","0","411","634"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","446","0","400","846"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","121","0","232","353"
"Janssen Vaccines & Prevention B.V","north west","Adults","79","0","155","234"
"Janssen Vaccines & Prevention B.V","western cape","Adults","125","0","150","275"
"Pfizer","eastern cape","12-17 Years","164","224","0","388"
"Pfizer","eastern cape","Adults","269","324","643","1236"
"Pfizer","free state","12-17 Years","11","20","0","31"
"Pfizer","free state","Adults","180","225","302","707"
"Pfizer","gauteng","12-17 Years","25","47","0","72"
"Pfizer","gauteng","Adults","397","584","639","1620"
"Pfizer","kwazulu-natal","12-17 Years","108","277","0","385"
"Pfizer","kwazulu-natal","Adults","396","522","472","1390"
"Pfizer","limpopo","12-17 Years","243","115","0","358"
"Pfizer","limpopo","Adults","227","201","295","723"
"Pfizer","mpumalanga","12-17 Years","67","59","0","126"
"Pfizer","mpumalanga","Adults","225","269","337","831"
"Pfizer","northern cape","12-17 Years","20","73","0","93"
"Pfizer","northern cape","Adults","100","125","174","399"
"Pfizer","north west","12-17 Years","52","123","0","175"
"Pfizer","north west","Adults","102","99","82","283"
"Pfizer","western cape","12-17 Years","15","13","0","28"
"Pfizer","western cape","Adults","183","200","407","790"
