"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","114","0","110","224"
"Janssen Vaccines & Prevention B.V","free state","Adults","20","0","35","55"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","249","0","131","380"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","106","0","86","192"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","142","0","200","342"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","80","0","125","205"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","12","0","20","32"
"Janssen Vaccines & Prevention B.V","north west","Adults","49","0","82","131"
"Janssen Vaccines & Prevention B.V","western cape","Adults","116","0","74","190"
"Pfizer","eastern cape","12-17 Years","54","45","0","99"
"Pfizer","eastern cape","Adults","220","93","297","610"
"Pfizer","free state","12-17 Years","2","3","0","5"
"Pfizer","free state","Adults","18","23","60","101"
"Pfizer","gauteng","12-17 Years","32","31","0","63"
"Pfizer","gauteng","Adults","182","151","207","540"
"Pfizer","kwazulu-natal","12-17 Years","5","11","0","16"
"Pfizer","kwazulu-natal","Adults","97","81","73","251"
"Pfizer","limpopo","12-17 Years","40","22","0","62"
"Pfizer","limpopo","Adults","70","54","98","222"
"Pfizer","mpumalanga","12-17 Years","12","38","0","50"
"Pfizer","mpumalanga","Adults","20","23","52","95"
"Pfizer","northern cape","12-17 Years","32","15","0","47"
"Pfizer","northern cape","Adults","16","10","23","49"
"Pfizer","north west","12-17 Years","17","7","0","24"
"Pfizer","north west","Adults","40","41","65","146"
"Pfizer","western cape","12-17 Years","9","11","0","20"
"Pfizer","western cape","Adults","84","68","171","323"
