"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859534","0","149550","1009084"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463976","0","92510","556486"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1418636","0","205517","1624153"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1156540","0","179004","1335544"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1049405","0","149578","1198983"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","811853","0","126468","938321"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207087","0","34158","241245"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","692105","0","112205","804310"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","659521","0","110982","770503"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137571","0","65388","202959"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40023","134528"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94614","0","61527","156141"
"Pfizer","National","eastern cape","Adults","1351700","1138532","244917","2735149"
"Pfizer","National","eastern cape","12-17 Years","294569","116537","0","411106"
"Pfizer","National","free state","12-17 Years","170798","80079","0","250877"
"Pfizer","National","free state","Adults","680355","598460","141372","1420187"
"Pfizer","National","gauteng","12-17 Years","388284","170362","18","558664"
"Pfizer","National","gauteng","Adults","3932158","3409737","679120","8021015"
"Pfizer","National","kwazulu-natal","Adults","1998813","1664793","334765","3998371"
"Pfizer","National","kwazulu-natal","12-17 Years","295364","133757","9","429130"
"Pfizer","National","limpopo","Adults","1052108","884400","174985","2111493"
"Pfizer","National","limpopo","12-17 Years","290547","99359","2","389908"
"Pfizer","National","mpumalanga","12-17 Years","148493","52676","0","201169"
"Pfizer","National","mpumalanga","Adults","580257","478378","107904","1166539"
"Pfizer","National","northern cape","12-17 Years","36610","14911","0","51521"
"Pfizer","National","northern cape","Adults","228218","195120","36375","459713"
"Pfizer","National","north west","12-17 Years","151301","52727","4","204032"
"Pfizer","National","north west","Adults","627020","542306","111887","1281213"
"Pfizer","National","western cape","12-17 Years","132507","54194","3","186704"
"Pfizer","National","western cape","Adults","2129097","1871181","489647","4489925"
