"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859035","0","148619","1007654"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463765","0","92073","555838"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1416658","0","204430","1621088"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1155361","0","178207","1333568"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1048719","0","148642","1197361"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","811071","0","125721","936792"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206966","0","34019","240985"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691753","0","111638","803391"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","658829","0","110437","769266"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137567","0","65384","202951"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40024","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21924","0","7151","29075"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1348968","1136574","242947","2728489"
"Pfizer","National","eastern cape","12-17 Years","292176","114404","0","406580"
"Pfizer","National","free state","12-17 Years","171216","79990","0","251206"
"Pfizer","National","free state","Adults","679115","597630","140593","1417338"
"Pfizer","National","gauteng","12-17 Years","389611","170687","18","560316"
"Pfizer","National","gauteng","Adults","3928304","3406502","676952","8011758"
"Pfizer","National","kwazulu-natal","Adults","1995650","1662562","333342","3991554"
"Pfizer","National","kwazulu-natal","12-17 Years","296375","133735","9","430119"
"Pfizer","National","limpopo","Adults","1050150","883405","174362","2107917"
"Pfizer","National","limpopo","12-17 Years","290705","98705","2","389412"
"Pfizer","National","mpumalanga","12-17 Years","148308","51860","0","200168"
"Pfizer","National","mpumalanga","Adults","578997","477584","107591","1164172"
"Pfizer","National","northern cape","12-17 Years","36453","14619","0","51072"
"Pfizer","National","northern cape","Adults","227902","194889","36246","459037"
"Pfizer","National","north west","12-17 Years","151899","52814","4","204717"
"Pfizer","National","north west","Adults","626132","541763","111525","1279420"
"Pfizer","National","western cape","12-17 Years","132956","54159","2","187117"
"Pfizer","National","western cape","Adults","2127513","1869934","488326","4485773"
