"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","37","0","62","99"
"Janssen Vaccines & Prevention B.V","free state","Adults","8","0","17","25"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","157","0","114","271"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","82","0","48","130"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","52","0","46","98"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","75","0","107","182"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","20","0","10","30"
"Janssen Vaccines & Prevention B.V","north west","Adults","51","0","108","159"
"Janssen Vaccines & Prevention B.V","western cape","Adults","71","0","50","121"
"Pfizer","eastern cape","12-17 Years","29","10","0","39"
"Pfizer","eastern cape","Adults","38","40","80","158"
"Pfizer","free state","12-17 Years","2","2","0","4"
"Pfizer","free state","Adults","9","21","33","63"
"Pfizer","gauteng","12-17 Years","38","51","0","89"
"Pfizer","gauteng","Adults","198","147","203","548"
"Pfizer","kwazulu-natal","12-17 Years","5","14","0","19"
"Pfizer","kwazulu-natal","Adults","49","47","56","152"
"Pfizer","limpopo","12-17 Years","7","7","0","14"
"Pfizer","limpopo","Adults","56","21","46","123"
"Pfizer","mpumalanga","12-17 Years","10","19","0","29"
"Pfizer","mpumalanga","Adults","11","44","41","96"
"Pfizer","northern cape","12-17 Years","9","2","0","11"
"Pfizer","northern cape","Adults","7","4","5","16"
"Pfizer","north west","12-17 Years","10","16","0","26"
"Pfizer","north west","Adults","53","37","69","159"
"Pfizer","western cape","12-17 Years","11","10","0","21"
"Pfizer","western cape","Adults","71","53","137","261"
