"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","17","0","40","57"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","34","0","10","44"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","51","0","88","139"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","10","0","5","15"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","12","0","12","24"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","4","0","1","5"
"Janssen Vaccines & Prevention B.V","north west","Adults","57","0","198","255"
"Janssen Vaccines & Prevention B.V","western cape","Adults","3","0","3","6"
"Pfizer","eastern cape","12-17 Years","5","4","0","9"
"Pfizer","eastern cape","Adults","0","6","3","9"
"Pfizer","gauteng","12-17 Years","12","13","0","25"
"Pfizer","gauteng","Adults","47","68","69","184"
"Pfizer","kwazulu-natal","12-17 Years","9","25","0","34"
"Pfizer","kwazulu-natal","Adults","56","87","81","224"
"Pfizer","limpopo","12-17 Years","11","2","0","13"
"Pfizer","limpopo","Adults","8","14","8","30"
"Pfizer","mpumalanga","12-17 Years","0","2","0","2"
"Pfizer","mpumalanga","Adults","0","2","4","6"
"Pfizer","northern cape","12-17 Years","1","0","0","1"
"Pfizer","north west","12-17 Years","24","26","0","50"
"Pfizer","north west","Adults","37","58","67","162"
"Pfizer","western cape","Adults","1","1","7","9"
