"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","852732","0","136359","989091"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","460977","0","84610","545587"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1396931","0","191704","1588635"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1138479","0","165221","1303700"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1041429","0","136458","1177887"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","797331","0","110887","908218"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","204699","0","30027","234726"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","687828","0","105191","793019"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","652889","0","104808","757697"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60864","0","24220","85084"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24394","0","12199","36593"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137393","0","65383","202776"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94490","0","40022","134512"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34183","0","17016","51199"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21910","0","7150","29060"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23469","0","8964","32433"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94611","0","61527","156138"
"Pfizer","National","eastern cape","Adults","1329965","1117339","220192","2667496"
"Pfizer","National","eastern cape","12-17 Years","281786","95239","0","377025"
"Pfizer","National","free state","12-17 Years","172426","77607","0","250033"
"Pfizer","National","free state","Adults","669642","587772","129734","1387148"
"Pfizer","National","gauteng","12-17 Years","396306","169486","11","565803"
"Pfizer","National","gauteng","Adults","3892573","3370879","647481","7910933"
"Pfizer","National","kwazulu-natal","Adults","1967261","1634392","314089","3915742"
"Pfizer","National","kwazulu-natal","12-17 Years","295329","120480","8","415817"
"Pfizer","National","limpopo","Adults","1036412","872222","165295","2073929"
"Pfizer","National","limpopo","12-17 Years","284913","91509","0","376422"
"Pfizer","National","mpumalanga","12-17 Years","145772","46269","0","192041"
"Pfizer","National","mpumalanga","Adults","567505","467649","97597","1132751"
"Pfizer","National","northern cape","12-17 Years","34509","11575","0","46084"
"Pfizer","National","northern cape","Adults","224332","191856","33356","449544"
"Pfizer","National","north west","12-17 Years","154702","52488","4","207194"
"Pfizer","National","north west","Adults","619266","536434","106773","1262473"
"Pfizer","National","western cape","12-17 Years","131595","52364","2","183961"
"Pfizer","National","western cape","Adults","2113633","1855862","470731","4440226"
