"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","822867","0","79595","902462"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","446349","0","54509","500858"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1328208","0","136595","1464803"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1087183","0","107135","1194318"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1010022","0","81550","1091572"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","754504","0","68574","823078"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","198280","0","16676","214956"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","667162","0","70860","738022"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","632428","0","79522","711950"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60848","0","24220","85068"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137141","0","65354","202495"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94467","0","40019","134486"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34174","0","17016","51190"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21862","0","7150","29012"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9462","0","4455","13917"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23461","0","8964","32425"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94469","0","61526","155995"
"Pfizer","National","eastern cape","Adults","1295360","1075135","142640","2513135"
"Pfizer","National","eastern cape","12-17 Years","224735","45439","0","270174"
"Pfizer","National","free state","12-17 Years","154553","54091","0","208644"
"Pfizer","National","free state","Adults","649438","564090","88564","1302092"
"Pfizer","National","gauteng","12-17 Years","359638","125014","3","484655"
"Pfizer","National","gauteng","Adults","3794438","3251901","485605","7531944"
"Pfizer","National","kwazulu-natal","Adults","1892709","1554231","229454","3676394"
"Pfizer","National","kwazulu-natal","12-17 Years","227441","61837","4","289282"
"Pfizer","National","limpopo","Adults","1007398","839667","105960","1953025"
"Pfizer","National","limpopo","12-17 Years","221774","57212","0","278986"
"Pfizer","National","mpumalanga","12-17 Years","117940","27160","0","145100"
"Pfizer","National","mpumalanga","Adults","545746","445262","64499","1055507"
"Pfizer","National","northern cape","12-17 Years","23871","7286","0","31157"
"Pfizer","National","northern cape","Adults","216360","184225","21796","422381"
"Pfizer","National","north west","12-17 Years","138857","34884","0","173741"
"Pfizer","National","north west","Adults","600773","514623","74489","1189885"
"Pfizer","National","western cape","12-17 Years","129811","47039","1","176851"
"Pfizer","National","western cape","Adults","2079510","1814971","370171","4264652"
