"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","94","0","182","276"
"Janssen Vaccines & Prevention B.V","free state","Adults","32","0","102","134"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","277","0","193","470"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","212","0","199","411"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","95","0","170","265"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","141","0","162","303"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","18","0","13","31"
"Janssen Vaccines & Prevention B.V","north west","Adults","45","0","49","94"
"Janssen Vaccines & Prevention B.V","western cape","Adults","117","0","83","200"
"Pfizer","eastern cape","12-17 Years","615","547","0","1162"
"Pfizer","eastern cape","Adults","174","297","405","876"
"Pfizer","free state","12-17 Years","72","65","0","137"
"Pfizer","free state","Adults","57","110","147","314"
"Pfizer","gauteng","12-17 Years","135","126","0","261"
"Pfizer","gauteng","Adults","290","369","440","1099"
"Pfizer","kwazulu-natal","12-17 Years","122","263","0","385"
"Pfizer","kwazulu-natal","Adults","255","286","253","794"
"Pfizer","limpopo","12-17 Years","446","158","0","604"
"Pfizer","limpopo","Adults","65","131","101","297"
"Pfizer","mpumalanga","12-17 Years","68","114","0","182"
"Pfizer","mpumalanga","Adults","79","109","149","337"
"Pfizer","northern cape","12-17 Years","78","14","0","92"
"Pfizer","northern cape","Adults","6","13","9","28"
"Pfizer","north west","12-17 Years","23","8","0","31"
"Pfizer","north west","Adults","32","52","57","141"
"Pfizer","western cape","12-17 Years","83","31","0","114"
"Pfizer","western cape","Adults","156","169","248","573"
