"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","825462","0","83939","909401"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","447813","0","57075","504888"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1334081","0","142080","1476161"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1090975","0","111517","1202492"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1012317","0","85718","1098035"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","758280","0","71892","830172"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","198799","0","17516","216315"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","669438","0","75059","744497"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","634612","0","81871","716483"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60848","0","24220","85068"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137183","0","65356","202539"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94468","0","40020","134488"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34177","0","17016","51193"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21867","0","7150","29017"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9462","0","4455","13917"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23462","0","8964","32426"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94509","0","61526","156035"
"Pfizer","National","eastern cape","Adults","1298268","1078743","149594","2526605"
"Pfizer","National","eastern cape","12-17 Years","230761","49776","0","280537"
"Pfizer","National","free state","12-17 Years","156349","56531","0","212880"
"Pfizer","National","free state","Adults","651343","566268","92671","1310282"
"Pfizer","National","gauteng","12-17 Years","362510","129678","5","492193"
"Pfizer","National","gauteng","Adults","3803134","3265588","503618","7572340"
"Pfizer","National","kwazulu-natal","Adults","1898000","1561156","236383","3695539"
"Pfizer","National","kwazulu-natal","12-17 Years","230905","67242","4","298151"
"Pfizer","National","limpopo","Adults","1009570","842317","111322","1963209"
"Pfizer","National","limpopo","12-17 Years","225138","59815","0","284953"
"Pfizer","National","mpumalanga","12-17 Years","122379","28999","0","151378"
"Pfizer","National","mpumalanga","Adults","547724","447178","67467","1062369"
"Pfizer","National","northern cape","12-17 Years","24108","7414","0","31522"
"Pfizer","National","northern cape","Adults","216870","184826","22792","424488"
"Pfizer","National","north west","12-17 Years","140899","37295","0","178194"
"Pfizer","National","north west","Adults","602581","517109","78448","1198138"
"Pfizer","National","western cape","12-17 Years","129874","47480","1","177355"
"Pfizer","National","western cape","Adults","2082962","1819358","381422","4283742"
