"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","43","0","151","194"
"Janssen Vaccines & Prevention B.V","free state","Adults","54","0","132","186"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","335","0","198","533"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","228","0","180","408"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","80","0","112","192"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","169","0","202","371"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","22","0","14","36"
"Janssen Vaccines & Prevention B.V","north west","Adults","62","0","64","126"
"Janssen Vaccines & Prevention B.V","western cape","Adults","76","0","62","138"
"Pfizer","eastern cape","12-17 Years","527","485","0","1012"
"Pfizer","eastern cape","Adults","201","306","350","857"
"Pfizer","free state","12-17 Years","23","11","0","34"
"Pfizer","free state","Adults","70","123","205","398"
"Pfizer","gauteng","12-17 Years","111","92","0","203"
"Pfizer","gauteng","Adults","377","397","429","1203"
"Pfizer","kwazulu-natal","12-17 Years","189","230","0","419"
"Pfizer","kwazulu-natal","Adults","281","309","280","870"
"Pfizer","limpopo","12-17 Years","334","200","0","534"
"Pfizer","limpopo","Adults","114","137","113","364"
"Pfizer","mpumalanga","12-17 Years","176","162","0","338"
"Pfizer","mpumalanga","Adults","101","115","76","292"
"Pfizer","northern cape","12-17 Years","76","104","0","180"
"Pfizer","northern cape","Adults","25","26","17","68"
"Pfizer","north west","12-17 Years","21","19","0","40"
"Pfizer","north west","Adults","35","42","36","113"
"Pfizer","western cape","12-17 Years","130","63","0","193"
"Pfizer","western cape","Adults","99","131","223","453"
