"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859929","0","150205","1010134"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464157","0","92971","557128"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1420629","0","206493","1627122"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1157649","0","179749","1337398"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1050253","0","150427","1200680"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","812678","0","127042","939720"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207304","0","34373","241677"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","692508","0","112785","805293"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","660105","0","111349","771454"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60872","0","24221","85093"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137572","0","65388","202960"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94506","0","40023","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94614","0","61527","156141"
"Pfizer","National","eastern cape","Adults","1353558","1139814","246076","2739448"
"Pfizer","National","eastern cape","12-17 Years","294878","117431","0","412309"
"Pfizer","National","free state","12-17 Years","170420","80060","0","250480"
"Pfizer","National","free state","Adults","681369","599246","142128","1422743"
"Pfizer","National","gauteng","12-17 Years","387142","170076","18","557236"
"Pfizer","National","gauteng","Adults","3935395","3412195","680752","8028342"
"Pfizer","National","kwazulu-natal","Adults","2001202","1666471","335734","4003407"
"Pfizer","National","kwazulu-natal","12-17 Years","294424","133736","9","428169"
"Pfizer","National","limpopo","Adults","1053692","885268","175519","2114479"
"Pfizer","National","limpopo","12-17 Years","290256","99791","2","390049"
"Pfizer","National","mpumalanga","12-17 Years","148446","53383","0","201829"
"Pfizer","National","mpumalanga","Adults","581264","478989","108136","1168389"
"Pfizer","National","northern cape","12-17 Years","36572","14993","0","51565"
"Pfizer","National","northern cape","Adults","228553","195292","36523","460368"
"Pfizer","National","north west","12-17 Years","150855","52613","4","203472"
"Pfizer","National","north west","Adults","627845","542798","112238","1282881"
"Pfizer","National","western cape","12-17 Years","132223","54345","3","186571"
"Pfizer","National","western cape","Adults","2130353","1872056","490512","4492921"
