"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","865930","0","157805","1023735"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465470","0","96450","561920"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1442251","0","218024","1660275"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1167462","0","186743","1354205"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1058888","0","162702","1221590"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","819771","0","134839","954610"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","209133","0","36004","245137"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","697202","0","119668","816870"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","665888","0","114776","780664"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137623","0","65389","203012"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94510","0","40023","134533"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34194","0","17016","51210"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21989","0","7152","29141"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23485","0","8966","32451"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94622","0","61527","156149"
"Pfizer","National","eastern cape","Adults","1375973","1156786","265083","2797842"
"Pfizer","National","eastern cape","12-17 Years","300186","127641","0","427827"
"Pfizer","National","free state","12-17 Years","166136","79830","0","245966"
"Pfizer","National","free state","Adults","689235","604770","147021","1441026"
"Pfizer","National","gauteng","12-17 Years","377095","166990","28","544113"
"Pfizer","National","gauteng","Adults","3966648","3435883","699455","8101986"
"Pfizer","National","kwazulu-natal","Adults","2020773","1680088","342879","4043740"
"Pfizer","National","kwazulu-natal","12-17 Years","286061","131266","13","417340"
"Pfizer","National","limpopo","Adults","1069706","895105","184185","2148996"
"Pfizer","National","limpopo","12-17 Years","289874","101936","2","391812"
"Pfizer","National","mpumalanga","12-17 Years","146745","55945","3","202693"
"Pfizer","National","mpumalanga","Adults","590300","485295","111315","1186910"
"Pfizer","National","northern cape","12-17 Years","37318","15959","0","53277"
"Pfizer","National","northern cape","Adults","231383","197271","37994","466648"
"Pfizer","National","north west","12-17 Years","147388","52244","4","199636"
"Pfizer","National","north west","Adults","636051","548228","117131","1301410"
"Pfizer","National","western cape","12-17 Years","128208","54370","3","182581"
"Pfizer","National","western cape","Adults","2142441","1880345","499020","4521806"
