"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","35","0","68","103"
"Janssen Vaccines & Prevention B.V","free state","Adults","25","0","44","69"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","286","0","165","451"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","135","0","80","215"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","75","0","92","167"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","120","0","125","245"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","23","0","10","33"
"Janssen Vaccines & Prevention B.V","north west","Adults","40","0","89","129"
"Janssen Vaccines & Prevention B.V","western cape","Adults","84","0","47","131"
"Pfizer","eastern cape","12-17 Years","276","260","0","536"
"Pfizer","eastern cape","Adults","134","135","142","411"
"Pfizer","free state","12-17 Years","16","36","0","52"
"Pfizer","free state","Adults","50","67","121","238"
"Pfizer","gauteng","12-17 Years","54","74","0","128"
"Pfizer","gauteng","Adults","228","227","218","673"
"Pfizer","kwazulu-natal","12-17 Years","25","63","0","88"
"Pfizer","kwazulu-natal","Adults","162","130","136","428"
"Pfizer","limpopo","12-17 Years","233","216","0","449"
"Pfizer","limpopo","Adults","92","97","95","284"
"Pfizer","mpumalanga","12-17 Years","162","132","0","294"
"Pfizer","mpumalanga","Adults","55","53","40","148"
"Pfizer","northern cape","12-17 Years","12","86","0","98"
"Pfizer","northern cape","Adults","14","14","24","52"
"Pfizer","north west","12-17 Years","3","8","0","11"
"Pfizer","north west","Adults","27","28","32","87"
"Pfizer","western cape","12-17 Years","16","34","0","50"
"Pfizer","western cape","Adults","89","103","115","307"
