"vaccine_rollout_phase","province","district","healthsector","sex","total_number_first_doses_administered","total_number_second_doses_administered","total_number_vaccines_administered"
"National","eastern cape","Amathole DM","Private Health","Female","151","36","187"
"National","eastern cape","Amathole DM","Private Health","Male","93","18","111"
"National","eastern cape","Amathole DM","Public Health","Female","14511","5570","20081"
"National","eastern cape","Amathole DM","Public Health","Male","12447","4561","17008"
"National","eastern cape","A Nzo DM","Public Health","Female","32780","17456","50236"
"National","eastern cape","A Nzo DM","Public Health","Male","28979","13581","42560"
"National","eastern cape","Buffalo City MM","Private Health","Female","2809","1151","3960"
"National","eastern cape","Buffalo City MM","Private Health","Male","2287","886","3173"
"National","eastern cape","Buffalo City MM","Public Health","Female","16469","9530","25999"
"National","eastern cape","Buffalo City MM","Public Health","Male","13033","6698","19731"
"National","eastern cape","C Hani DM","Private Health","Female","219","106","325"
"National","eastern cape","C Hani DM","Private Health","Male","155","75","230"
"National","eastern cape","C Hani DM","Public Health","Female","13755","3603","17358"
"National","eastern cape","C Hani DM","Public Health","Male","11073","2629","13702"
"National","eastern cape","Joe Gqabi DM","Private Health","Female","649","360","1009"
"National","eastern cape","Joe Gqabi DM","Private Health","Male","490","215","705"
"National","eastern cape","Joe Gqabi DM","Public Health","Female","7810","2711","10521"
"National","eastern cape","Joe Gqabi DM","Public Health","Male","6984","2191","9175"
"National","eastern cape","N Mandela Bay MM","Private Health","Female","4025","2025","6050"
"National","eastern cape","N Mandela Bay MM","Private Health","Male","3654","1701","5355"
"National","eastern cape","N Mandela Bay MM","Public Health","Female","15801","6498","22299"
"National","eastern cape","N Mandela Bay MM","Public Health","Male","12290","4605","16895"
"National","eastern cape","O Tambo DM","Private Health","Female","307","119","426"
"National","eastern cape","O Tambo DM","Private Health","Male","244","112","356"
"National","eastern cape","O Tambo DM","Public Health","Female","43692","17002","60694"
"National","eastern cape","O Tambo DM","Public Health","Male","36705","12706","49411"
"National","eastern cape","Sarah Baartman DM","Private Health","Female","1562","1073","2635"
"National","eastern cape","Sarah Baartman DM","Private Health","Male","1352","810","2162"
"National","eastern cape","Sarah Baartman DM","Public Health","Female","9573","5366","14939"
"National","eastern cape","Sarah Baartman DM","Public Health","Male","8043","3995","12038"
"National","free state","Fezile Dabi DM","Private Health","Female","471","340","811"
"National","free state","Fezile Dabi DM","Private Health","Male","446","281","727"
"National","free state","Fezile Dabi DM","Public Health","Female","13113","5005","18118"
"National","free state","Fezile Dabi DM","Public Health","Male","10738","3635","14373"
"National","free state","Lejweleputswa DM","Private Health","Female","3730","1437","5167"
"National","free state","Lejweleputswa DM","Private Health","Male","2987","1083","4070"
"National","free state","Lejweleputswa DM","Public Health","Female","13993","5270","19263"
"National","free state","Lejweleputswa DM","Public Health","Male","12003","3726","15729"
"National","free state","Mangaung MM","Private Health","Female","2948","1916","4864"
"National","free state","Mangaung MM","Private Health","Male","2426","1447","3873"
"National","free state","Mangaung MM","Public Health","Female","23329","13823","37152"
"National","free state","Mangaung MM","Public Health","Male","20852","11182","32034"
"National","free state","T Mofutsanyana DM","Private Health","Female","1830","1112","2942"
"National","free state","T Mofutsanyana DM","Private Health","Male","1572","907","2479"
"National","free state","T Mofutsanyana DM","Public Health","Female","26641","15383","42024"
"National","free state","T Mofutsanyana DM","Public Health","Male","22915","11615","34530"
"National","free state","Xhariep DM","Public Health","Female","4235","1193","5428"
"National","free state","Xhariep DM","Public Health","Male","3463","814","4277"
"National","gauteng","Ekurhuleni MM","Private Health","Female","10696","6511","17207"
"National","gauteng","Ekurhuleni MM","Private Health","Male","9855","5569","15424"
"National","gauteng","Ekurhuleni MM","Public Health","Female","40544","15230","55774"
"National","gauteng","Ekurhuleni MM","Public Health","Male","32119","11161","43280"
"National","gauteng","Johannesburg MM","Private Health","Female","25119","13579","38698"
"National","gauteng","Johannesburg MM","Private Health","Male","22947","11827","34774"
"National","gauteng","Johannesburg MM","Public Health","Female","45996","16736","62732"
"National","gauteng","Johannesburg MM","Public Health","Male","37299","13107","50406"
"National","gauteng","Sedibeng DM","Private Health","Female","1572","1002","2574"
"National","gauteng","Sedibeng DM","Private Health","Male","1402","679","2081"
"National","gauteng","Sedibeng DM","Public Health","Female","13647","5853","19500"
"National","gauteng","Sedibeng DM","Public Health","Male","10787","4513","15300"
"National","gauteng","Tshwane MM","Private Health","Female","11352","6543","17895"
"National","gauteng","Tshwane MM","Private Health","Male","10809","5933","16742"
"National","gauteng","Tshwane MM","Public Health","Female","39780","18617","58397"
"National","gauteng","Tshwane MM","Public Health","Male","30821","13112","43933"
"National","gauteng","West Rand DM","Private Health","Female","2158","1490","3648"
"National","gauteng","West Rand DM","Private Health","Male","1797","1220","3017"
"National","gauteng","West Rand DM","Public Health","Female","17367","8787","26154"
"National","gauteng","West Rand DM","Public Health","Male","14220","6571","20791"
"National","kwazulu-natal","Amajuba DM","Private Health","Female","210","71","281"
"National","kwazulu-natal","Amajuba DM","Private Health","Male","179","55","234"
"National","kwazulu-natal","Amajuba DM","Public Health","Female","6479","2809","9288"
"National","kwazulu-natal","Amajuba DM","Public Health","Male","4189","1744","5933"
"National","kwazulu-natal","eThekwini MM","Private Health","Female","11653","6849","18502"
"National","kwazulu-natal","eThekwini MM","Private Health","Male","10875","6088","16963"
"National","kwazulu-natal","eThekwini MM","Public Health","Female","14388","5541","19929"
"National","kwazulu-natal","eThekwini MM","Public Health","Male","11752","4450","16202"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Female","349","161","510"
"National","kwazulu-natal","Harry Gwala DM","Private Health","Male","340","133","473"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Female","12898","7730","20628"
"National","kwazulu-natal","Harry Gwala DM","Public Health","Male","10104","5604","15708"
"National","kwazulu-natal","iLembe DM","Private Health","Female","538","327","865"
"National","kwazulu-natal","iLembe DM","Private Health","Male","479","276","755"
"National","kwazulu-natal","iLembe DM","Public Health","Female","8262","4114","12376"
"National","kwazulu-natal","iLembe DM","Public Health","Male","4884","2203","7087"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Female","326","130","456"
"National","kwazulu-natal","King Cetshwayo DM","Private Health","Male","302","91","393"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Female","12274","5012","17286"
"National","kwazulu-natal","King Cetshwayo DM","Public Health","Male","7976","3060","11036"
"National","kwazulu-natal","Ugu DM","Private Health","Female","885","550","1435"
"National","kwazulu-natal","Ugu DM","Private Health","Male","711","419","1130"
"National","kwazulu-natal","Ugu DM","Public Health","Female","12292","5119","17411"
"National","kwazulu-natal","Ugu DM","Public Health","Male","7944","2761","10705"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Female","1592","827","2419"
"National","kwazulu-natal","uMgungundlovu DM","Private Health","Male","1482","755","2237"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Female","12530","4992","17522"
"National","kwazulu-natal","uMgungundlovu DM","Public Health","Male","8749","3082","11831"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Female","21","5","26"
"National","kwazulu-natal","Umkhanyakude DM","Private Health","Male","24","6","30"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Female","20324","10268","30592"
"National","kwazulu-natal","Umkhanyakude DM","Public Health","Male","12887","5404","18291"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Female","57","18","75"
"National","kwazulu-natal","Umzinyathi DM","Private Health","Male","33","13","46"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Female","14744","6289","21033"
"National","kwazulu-natal","Umzinyathi DM","Public Health","Male","9096","3425","12521"
"National","kwazulu-natal","Uthukela DM","Private Health","Female","277","118","395"
"National","kwazulu-natal","Uthukela DM","Private Health","Male","181","75","256"
"National","kwazulu-natal","Uthukela DM","Public Health","Female","15122","6823","21945"
"National","kwazulu-natal","Uthukela DM","Public Health","Male","10217","4009","14226"
"National","kwazulu-natal","Zululand DM","Private Health","Female","59","7","66"
"National","kwazulu-natal","Zululand DM","Private Health","Male","45","4","49"
"National","kwazulu-natal","Zululand DM","Public Health","Female","23921","12758","36679"
"National","kwazulu-natal","Zululand DM","Public Health","Male","17216","8081","25297"
"National","limpopo","Capricorn DM","Private Health","Female","2558","1375","3933"
"National","limpopo","Capricorn DM","Private Health","Male","2102","1037","3139"
"National","limpopo","Capricorn DM","Public Health","Female","34770","14256","49026"
"National","limpopo","Capricorn DM","Public Health","Male","29893","10822","40715"
"National","limpopo","Mopani DM","Private Health","Female","955","471","1426"
"National","limpopo","Mopani DM","Private Health","Male","833","397","1230"
"National","limpopo","Mopani DM","Public Health","Female","36379","12601","48980"
"National","limpopo","Mopani DM","Public Health","Male","29933","9086","39019"
"National","limpopo","Sekhukhune DM","Private Health","Female","883","467","1350"
"National","limpopo","Sekhukhune DM","Private Health","Male","890","365","1255"
"National","limpopo","Sekhukhune DM","Public Health","Female","25430","9560","34990"
"National","limpopo","Sekhukhune DM","Public Health","Male","24939","8058","32997"
"National","limpopo","Vhembe DM","Private Health","Female","5816","2468","8284"
"National","limpopo","Vhembe DM","Private Health","Male","4010","1450","5460"
"National","limpopo","Vhembe DM","Public Health","Female","32248","10237","42485"
"National","limpopo","Vhembe DM","Public Health","Male","26844","7318","34162"
"National","limpopo","Waterberg DM","Private Health","Female","1232","507","1739"
"National","limpopo","Waterberg DM","Private Health","Male","1118","433","1551"
"National","limpopo","Waterberg DM","Public Health","Female","16523","6523","23046"
"National","limpopo","Waterberg DM","Public Health","Male","13752","4763","18515"
"National","mpumalanga","Ehlanzeni DM","Private Health","Female","1995","933","2928"
"National","mpumalanga","Ehlanzeni DM","Private Health","Male","1706","831","2537"
"National","mpumalanga","Ehlanzeni DM","Public Health","Female","46053","19133","65186"
"National","mpumalanga","Ehlanzeni DM","Public Health","Male","35148","12407","47555"
"National","mpumalanga","G Sibande DM","Private Health","Female","690","263","953"
"National","mpumalanga","G Sibande DM","Private Health","Male","589","246","835"
"National","mpumalanga","G Sibande DM","Public Health","Female","15346","6013","21359"
"National","mpumalanga","G Sibande DM","Public Health","Male","11838","4076","15914"
"National","mpumalanga","Nkangala DM","Private Health","Female","1046","438","1484"
"National","mpumalanga","Nkangala DM","Private Health","Male","1004","395","1399"
"National","mpumalanga","Nkangala DM","Public Health","Female","15956","6143","22099"
"National","mpumalanga","Nkangala DM","Public Health","Male","16601","5132","21733"
"National","northern cape","Frances Baard DM","Private Health","Female","1223","617","1840"
"National","northern cape","Frances Baard DM","Private Health","Male","1166","503","1669"
"National","northern cape","Frances Baard DM","Public Health","Female","6368","3096","9464"
"National","northern cape","Frances Baard DM","Public Health","Male","5138","2305","7443"
"National","northern cape","J T Gaetsewe DM","Private Health","Female","314","195","509"
"National","northern cape","J T Gaetsewe DM","Private Health","Male","269","142","411"
"National","northern cape","J T Gaetsewe DM","Public Health","Female","3342","1230","4572"
"National","northern cape","J T Gaetsewe DM","Public Health","Male","2591","911","3502"
"National","northern cape","Namakwa DM","Private Health","Female","167","98","265"
"National","northern cape","Namakwa DM","Private Health","Male","152","71","223"
"National","northern cape","Namakwa DM","Public Health","Female","1544","569","2113"
"National","northern cape","Namakwa DM","Public Health","Male","1221","431","1652"
"National","northern cape","Pixley ka Seme DM","Public Health","Female","3584","1590","5174"
"National","northern cape","Pixley ka Seme DM","Public Health","Male","2744","1142","3886"
"National","northern cape","ZF Mgcawu DM","Private Health","Female","314","108","422"
"National","northern cape","ZF Mgcawu DM","Private Health","Male","261","76","337"
"National","northern cape","ZF Mgcawu DM","Public Health","Female","3703","1582","5285"
"National","northern cape","ZF Mgcawu DM","Public Health","Male","2924","1106","4030"
"National","north west","Bojanala Platinum DM","Private Health","Female","2429","1167","3596"
"National","north west","Bojanala Platinum DM","Private Health","Male","2207","958","3165"
"National","north west","Bojanala Platinum DM","Public Health","Female","29757","12347","42104"
"National","north west","Bojanala Platinum DM","Public Health","Male","24528","9048","33576"
"National","north west","Dr K Kaunda DM","Private Health","Female","1338","655","1993"
"National","north west","Dr K Kaunda DM","Private Health","Male","1139","527","1666"
"National","north west","Dr K Kaunda DM","Public Health","Female","12540","4409","16949"
