"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","858940","0","148468","1007408"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463706","0","91960","555666"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1416326","0","204218","1620544"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1155156","0","178083","1333239"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1048631","0","148527","1197158"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","810943","0","125635","936578"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206956","0","34010","240966"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691663","0","111548","803211"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","658693","0","110363","769056"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137564","0","65384","202948"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40024","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21924","0","7151","29075"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94612","0","61527","156139"
"Pfizer","National","eastern cape","Adults","1348572","1136172","242631","2727375"
"Pfizer","National","eastern cape","12-17 Years","291546","113944","0","405490"
"Pfizer","National","free state","12-17 Years","171214","79962","0","251176"
"Pfizer","National","free state","Adults","678968","597552","140505","1417025"
"Pfizer","National","gauteng","12-17 Years","389633","170673","18","560324"
"Pfizer","National","gauteng","Adults","3927755","3405983","676572","8010310"
"Pfizer","National","kwazulu-natal","Adults","1995250","1662208","333160","3990618"
"Pfizer","National","kwazulu-natal","12-17 Years","296439","133699","9","430147"
"Pfizer","National","limpopo","Adults","1049914","883234","174274","2107422"
"Pfizer","National","limpopo","12-17 Years","290743","98634","2","389379"
"Pfizer","National","mpumalanga","12-17 Years","148269","51672","0","199941"
"Pfizer","National","mpumalanga","Adults","578808","477474","107557","1163839"
"Pfizer","National","northern cape","12-17 Years","36396","14593","0","50989"
"Pfizer","National","northern cape","Adults","227876","194870","36243","458989"
"Pfizer","National","north west","12-17 Years","151957","52807","4","204768"
"Pfizer","National","north west","Adults","626011","541694","111477","1279182"
"Pfizer","National","western cape","12-17 Years","132787","54076","2","186865"
"Pfizer","National","western cape","Adults","2127266","1869716","488101","4485083"
