"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","44","0","79","123"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","195","0","157","352"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","157","0","173","330"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","14","0","67","81"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","11","0","10","21"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","1","0","1","2"
"Janssen Vaccines & Prevention B.V","north west","Adults","117","0","252","369"
"Janssen Vaccines & Prevention B.V","western cape","Adults","7","0","19","26"
"Pfizer","eastern cape","12-17 Years","50","32","0","82"
"Pfizer","eastern cape","Adults","16","15","21","52"
"Pfizer","free state","12-17 Years","0","2","0","2"
"Pfizer","gauteng","12-17 Years","53","49","0","102"
"Pfizer","gauteng","Adults","171","199","310","680"
"Pfizer","kwazulu-natal","12-17 Years","114","77","0","191"
"Pfizer","kwazulu-natal","Adults","133","162","319","614"
"Pfizer","limpopo","12-17 Years","48","19","0","67"
"Pfizer","limpopo","Adults","13","28","65","106"
"Pfizer","mpumalanga","12-17 Years","3","0","0","3"
"Pfizer","mpumalanga","Adults","8","5","3","16"
"Pfizer","northern cape","Adults","2","4","7","13"
"Pfizer","north west","12-17 Years","36","24","0","60"
"Pfizer","north west","Adults","37","89","175","301"
"Pfizer","western cape","12-17 Years","5","2","0","7"
"Pfizer","western cape","Adults","8","4","26","38"
