"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","107","0","185","292"
"Janssen Vaccines & Prevention B.V","free state","Adults","23","0","52","75"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","147","0","108","255"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","118","0","144","262"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","44","0","218","262"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","136","0","117","253"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","42","0","138","180"
"Janssen Vaccines & Prevention B.V","north west","Adults","90","0","177","267"
"Janssen Vaccines & Prevention B.V","western cape","Adults","16","0","34","50"
"Pfizer","eastern cape","12-17 Years","61","38","0","99"
"Pfizer","eastern cape","Adults","124","209","506","839"
"Pfizer","free state","12-17 Years","5","10","0","15"
"Pfizer","free state","Adults","10","27","34","71"
"Pfizer","gauteng","12-17 Years","55","62","0","117"
"Pfizer","gauteng","Adults","199","222","268","689"
"Pfizer","kwazulu-natal","12-17 Years","75","55","0","130"
"Pfizer","kwazulu-natal","Adults","141","143","215","499"
"Pfizer","limpopo","12-17 Years","331","57","0","388"
"Pfizer","limpopo","Adults","86","69","61","216"
"Pfizer","mpumalanga","12-17 Years","54","21","0","75"
"Pfizer","mpumalanga","Adults","85","78","59","222"
"Pfizer","northern cape","12-17 Years","23","14","0","37"
"Pfizer","northern cape","Adults","32","51","72","155"
"Pfizer","north west","12-17 Years","58","33","0","91"
"Pfizer","north west","Adults","72","147","140","359"
"Pfizer","western cape","12-17 Years","22","13","0","35"
"Pfizer","western cape","Adults","20","60","66","146"
