"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","862953","0","154447","1017400"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464969","0","95310","560279"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1433314","0","213187","1646501"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1163999","0","184223","1348222"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1056548","0","158888","1215436"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","817485","0","131772","949257"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208621","0","35391","244012"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","695396","0","116699","812095"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","663551","0","113105","776656"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137604","0","65388","202992"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94508","0","40023","134531"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21928","0","7152","29080"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23483","0","8966","32449"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94618","0","61527","156145"
"Pfizer","National","eastern cape","Adults","1366484","1150380","256669","2773533"
"Pfizer","National","eastern cape","12-17 Years","301106","126464","0","427570"
"Pfizer","National","free state","12-17 Years","168058","80316","0","248374"
"Pfizer","National","free state","Adults","686238","602845","145311","1434394"
"Pfizer","National","gauteng","12-17 Years","381199","168310","22","549531"
"Pfizer","National","gauteng","Adults","3953963","3426728","691575","8072266"
"Pfizer","National","kwazulu-natal","Adults","2013971","1675471","340615","4030057"
"Pfizer","National","kwazulu-natal","12-17 Years","289586","132467","12","422065"
"Pfizer","National","limpopo","Adults","1063679","891661","181089","2136429"
"Pfizer","National","limpopo","12-17 Years","290776","101971","2","392749"
"Pfizer","National","mpumalanga","12-17 Years","148055","55827","0","203882"
"Pfizer","National","mpumalanga","Adults","587323","483176","109981","1180480"
"Pfizer","National","northern cape","12-17 Years","36891","15711","0","52602"
"Pfizer","National","northern cape","Adults","230244","196451","37358","464053"
"Pfizer","National","north west","12-17 Years","148903","52356","4","201263"
"Pfizer","National","north west","Adults","632513","545973","114843","1293329"
"Pfizer","National","western cape","12-17 Years","130082","54832","3","184917"
"Pfizer","National","western cape","Adults","2137869","1877250","495406","4510525"
