"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","863295","0","154954","1018249"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","465023","0","95489","560512"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1434578","0","213852","1648430"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1164484","0","184693","1349177"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1056909","0","159288","1216197"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","817807","0","132175","949982"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208748","0","35528","244276"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","695727","0","117117","812844"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","663955","0","113375","777330"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137606","0","65388","202994"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94508","0","40023","134531"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34188","0","17016","51204"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21928","0","7152","29080"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23483","0","8966","32449"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94619","0","61527","156146"
"Pfizer","National","eastern cape","Adults","1367653","1151561","257983","2777197"
"Pfizer","National","eastern cape","12-17 Years","301962","127364","0","429326"
"Pfizer","National","free state","12-17 Years","167899","80258","0","248157"
"Pfizer","National","free state","Adults","686539","603106","145609","1435254"
"Pfizer","National","gauteng","12-17 Years","380778","168177","23","548978"
"Pfizer","National","gauteng","Adults","3955524","3427957","692660","8076141"
"Pfizer","National","kwazulu-natal","Adults","2014878","1676221","340982","4032081"
"Pfizer","National","kwazulu-natal","12-17 Years","289258","132399","12","421669"
"Pfizer","National","limpopo","Adults","1064480","892254","181568","2138302"
"Pfizer","National","limpopo","12-17 Years","291237","102098","2","393337"
"Pfizer","National","mpumalanga","12-17 Years","148093","55996","0","204089"
"Pfizer","National","mpumalanga","Adults","587658","483566","110137","1181361"
"Pfizer","National","northern cape","12-17 Years","36914","15760","0","52674"
"Pfizer","National","northern cape","Adults","230458","196603","37476","464537"
"Pfizer","National","north west","12-17 Years","148803","52402","4","201209"
"Pfizer","National","north west","Adults","632930","546305","115234","1294469"
"Pfizer","National","western cape","12-17 Years","129910","54768","3","184681"
"Pfizer","National","western cape","Adults","2138502","1877748","495996","4512246"
