"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","838838","0","109884","948722"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","454350","0","69900","524250"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1363488","0","167716","1531204"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1112615","0","137564","1250179"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1026501","0","112441","1138942"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","774917","0","88423","863340"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","201289","0","22383","223672"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","679060","0","91085","770145"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","642984","0","93319","736303"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60856","0","24220","85076"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24389","0","12199","36588"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137319","0","65377","202696"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94477","0","40019","134496"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34181","0","17016","51197"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21890","0","7150","29040"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23464","0","8964","32428"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94517","0","61528","156045"
"Pfizer","National","eastern cape","Adults","1311676","1095698","182707","2590081"
"Pfizer","National","eastern cape","12-17 Years","263742","74742","0","338484"
"Pfizer","National","free state","12-17 Years","166930","68886","0","235816"
"Pfizer","National","free state","Adults","659573","575789","111661","1347023"
"Pfizer","National","gauteng","12-17 Years","381059","153824","7","534890"
"Pfizer","National","gauteng","Adults","3844732","3316483","587314","7748529"
"Pfizer","National","kwazulu-natal","Adults","1927286","1592998","276135","3796419"
"Pfizer","National","kwazulu-natal","12-17 Years","262058","95244","4","357306"
"Pfizer","National","limpopo","Adults","1020854","856175","141071","2018100"
"Pfizer","National","limpopo","12-17 Years","250839","74155","0","324994"
"Pfizer","National","mpumalanga","12-17 Years","136156","37057","0","173213"
"Pfizer","National","mpumalanga","Adults","555919","455412","81222","1092553"
"Pfizer","National","northern cape","12-17 Years","29704","8763","0","38467"
"Pfizer","National","northern cape","Adults","219786","187499","27234","434519"
"Pfizer","National","north west","12-17 Years","149298","46016","0","195314"
"Pfizer","National","north west","Adults","609875","526599","94360","1230834"
"Pfizer","National","western cape","12-17 Years","130662","49716","1","180379"
"Pfizer","National","western cape","Adults","2097000","1836670","432828","4366498"
