"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","1","0","0","1"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","47","0","39","86"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","11","0","4","15"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","8","0","2","10"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","11","0","6","17"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","7","0","4","11"
"Janssen Vaccines & Prevention B.V","north west","Adults","8","0","41","49"
"Janssen Vaccines & Prevention B.V","western cape","Adults","12","0","12","24"
"Pfizer","eastern cape","12-17 Years","11","50","0","61"
"Pfizer","eastern cape","Adults","15","5","7","27"
"Pfizer","free state","Adults","1","2","2","5"
"Pfizer","gauteng","12-17 Years","1","12","0","13"
"Pfizer","gauteng","Adults","15","37","40","92"
"Pfizer","kwazulu-natal","12-17 Years","0","1","0","1"
"Pfizer","kwazulu-natal","Adults","3","4","13","20"
"Pfizer","limpopo","12-17 Years","1","0","0","1"
"Pfizer","limpopo","Adults","6","2","4","12"
"Pfizer","mpumalanga","12-17 Years","1","0","0","1"
"Pfizer","mpumalanga","Adults","1","2","2","5"
"Pfizer","northern cape","12-17 Years","3","18","0","21"
"Pfizer","northern cape","Adults","15","11","5","31"
"Pfizer","north west","12-17 Years","0","3","0","3"
"Pfizer","north west","Adults","8","29","25","62"
"Pfizer","western cape","12-17 Years","4","4","0","8"
"Pfizer","western cape","Adults","8","13","28","49"
