"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859774","0","149939","1009713"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464115","0","92843","556958"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1419952","0","206202","1626154"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1157248","0","179502","1336750"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1050057","0","150145","1200202"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","812422","0","126852","939274"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207224","0","34285","241509"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","692377","0","112607","804984"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","659928","0","111252","771180"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60872","0","24221","85093"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137572","0","65388","202960"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94506","0","40023","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94614","0","61527","156141"
"Pfizer","National","eastern cape","Adults","1352952","1139294","245467","2737713"
"Pfizer","National","eastern cape","12-17 Years","294289","116901","0","411190"
"Pfizer","National","free state","12-17 Years","170532","80017","0","250549"
"Pfizer","National","free state","Adults","681125","599007","141884","1422016"
"Pfizer","National","gauteng","12-17 Years","387416","170106","18","557540"
"Pfizer","National","gauteng","Adults","3934544","3411465","680270","8026279"
"Pfizer","National","kwazulu-natal","Adults","2000551","1665974","335397","4001922"
"Pfizer","National","kwazulu-natal","12-17 Years","294599","133709","9","428317"
"Pfizer","National","limpopo","Adults","1053295","885019","175337","2113651"
"Pfizer","National","limpopo","12-17 Years","290339","99654","2","389995"
"Pfizer","National","mpumalanga","12-17 Years","148365","53196","0","201561"
"Pfizer","National","mpumalanga","Adults","580958","478710","108054","1167722"
"Pfizer","National","northern cape","12-17 Years","36577","14932","0","51509"
"Pfizer","National","northern cape","Adults","228434","195227","36475","460136"
"Pfizer","National","north west","12-17 Years","150967","52631","4","203602"
"Pfizer","National","north west","Adults","627620","542663","112128","1282411"
"Pfizer","National","western cape","12-17 Years","132304","54235","3","186542"
"Pfizer","National","western cape","Adults","2130012","1871779","490270","4492061"
