"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","55","0","118","173"
"Janssen Vaccines & Prevention B.V","free state","Adults","11","0","22","33"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","134","0","100","234"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","88","0","93","181"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","85","0","33","118"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","25","0","26","51"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","4","0","6","10"
"Janssen Vaccines & Prevention B.V","north west","Adults","98","0","222","320"
"Janssen Vaccines & Prevention B.V","western cape","Adults","20","0","2","22"
"Pfizer","eastern cape","12-17 Years","11","16","0","27"
"Pfizer","eastern cape","Adults","38","118","163","319"
"Pfizer","free state","12-17 Years","7","9","0","16"
"Pfizer","free state","Adults","3","7","10","20"
"Pfizer","gauteng","12-17 Years","41","59","0","100"
"Pfizer","gauteng","Adults","104","178","247","529"
"Pfizer","kwazulu-natal","12-17 Years","36","64","0","100"
"Pfizer","kwazulu-natal","Adults","37","69","83","189"
"Pfizer","limpopo","12-17 Years","12","19","0","31"
"Pfizer","limpopo","Adults","17","35","38","90"
"Pfizer","mpumalanga","12-17 Years","16","1","0","17"
"Pfizer","mpumalanga","Adults","11","11","9","31"
"Pfizer","northern cape","12-17 Years","3","1","0","4"
"Pfizer","northern cape","Adults","2","4","1","7"
"Pfizer","north west","12-17 Years","41","52","0","93"
"Pfizer","north west","Adults","35","83","126","244"
"Pfizer","western cape","12-17 Years","1","2","0","3"
"Pfizer","western cape","Adults","7","9","30","46"
