"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","73","0","133","206"
"Janssen Vaccines & Prevention B.V","free state","Adults","36","0","117","153"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","232","0","139","371"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","127","0","114","241"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","196","0","324","520"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","104","0","115","219"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","8","0","16","24"
"Janssen Vaccines & Prevention B.V","north west","Adults","53","0","57","110"
"Janssen Vaccines & Prevention B.V","western cape","Adults","81","0","82","163"
"Pfizer","eastern cape","12-17 Years","507","744","0","1251"
"Pfizer","eastern cape","Adults","195","242","276","713"
"Pfizer","free state","12-17 Years","64","30","0","94"
"Pfizer","free state","Adults","59","111","177","347"
"Pfizer","gauteng","12-17 Years","83","44","0","127"
"Pfizer","gauteng","Adults","304","352","343","999"
"Pfizer","kwazulu-natal","12-17 Years","53","83","0","136"
"Pfizer","kwazulu-natal","Adults","126","192","194","512"
"Pfizer","limpopo","12-17 Years","215","265","0","480"
"Pfizer","limpopo","Adults","90","157","143","390"
"Pfizer","mpumalanga","12-17 Years","177","242","0","419"
"Pfizer","mpumalanga","Adults","80","79","51","210"
"Pfizer","northern cape","12-17 Years","3","48","0","51"
"Pfizer","northern cape","Adults","27","78","12","117"
"Pfizer","north west","12-17 Years","4","21","0","25"
"Pfizer","north west","Adults","38","47","51","136"
"Pfizer","western cape","12-17 Years","67","75","0","142"
"Pfizer","western cape","Adults","105","145","193","443"
