"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","845589","0","123015","968604"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","457543","0","76772","534315"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1379217","0","179729","1558946"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1124378","0","150969","1275347"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1034507","0","125098","1159605"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","784577","0","98257","882834"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","202777","0","25382","228159"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","683513","0","98557","782070"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","647701","0","99064","746765"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60860","0","24220","85080"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24390","0","12199","36589"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137345","0","65379","202724"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94481","0","40021","134502"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34182","0","17016","51198"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21897","0","7150","29047"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23465","0","8964","32429"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94603","0","61528","156131"
"Pfizer","National","eastern cape","Adults","1318932","1105342","199428","2623702"
"Pfizer","National","eastern cape","12-17 Years","277766","87589","0","365355"
"Pfizer","National","free state","12-17 Years","171966","74586","0","246552"
"Pfizer","National","free state","Adults","664188","581122","120184","1365494"
"Pfizer","National","gauteng","12-17 Years","392347","162990","7","555344"
"Pfizer","National","gauteng","Adults","3866640","3341736","617567","7825943"
"Pfizer","National","kwazulu-natal","Adults","1945089","1611811","294337","3851237"
"Pfizer","National","kwazulu-natal","12-17 Years","284375","110470","7","394852"
"Pfizer","National","limpopo","Adults","1027652","863637","153851","2045140"
"Pfizer","National","limpopo","12-17 Years","271192","84302","0","355494"
"Pfizer","National","mpumalanga","12-17 Years","142728","42766","0","185494"
"Pfizer","National","mpumalanga","Adults","560803","460352","88111","1109266"
"Pfizer","National","northern cape","12-17 Years","32923","10306","0","43229"
"Pfizer","National","northern cape","Adults","221567","189347","29792","440706"
"Pfizer","National","north west","12-17 Years","153706","50199","2","203907"
"Pfizer","National","north west","Adults","614008","530933","100335","1245276"
"Pfizer","National","western cape","12-17 Years","131168","50779","1","181948"
"Pfizer","National","western cape","Adults","2104861","1845241","451751","4401853"
