"vaccine_manufacturer","province","age_group","total_number_fully_vaccinated_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","109"
"Janssen Vaccines & Prevention B.V","free state","Adults","20"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","428"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","130"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","157"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","144"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","38"
"Janssen Vaccines & Prevention B.V","north west","Adults","113"
"Janssen Vaccines & Prevention B.V","western cape","Adults","105"
"Pfizer","eastern cape","12-17 Years","460"
"Pfizer","eastern cape","Adults","365"
"Pfizer","free state","12-17 Years","10"
"Pfizer","free state","Adults","75"
"Pfizer","gauteng","12-17 Years","20"
"Pfizer","gauteng","Adults","289"
"Pfizer","kwazulu-natal","12-17 Years","23"
"Pfizer","kwazulu-natal","Adults","153"
"Pfizer","limpopo","12-17 Years","76"
"Pfizer","limpopo","Adults","160"
"Pfizer","mpumalanga","12-17 Years","69"
"Pfizer","mpumalanga","Adults","67"
"Pfizer","northern cape","12-17 Years","29"
"Pfizer","northern cape","Adults","55"
"Pfizer","north west","12-17 Years","58"
"Pfizer","north west","Adults","84"
"Pfizer","western cape","12-17 Years","11"
"Pfizer","western cape","Adults","90"
