"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","862553","0","154016","1016569"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464913","0","95132","560045"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1432077","0","212590","1644667"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1163423","0","183854","1347277"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1056056","0","158244","1214300"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","817127","0","131304","948431"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208501","0","35291","243792"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","695055","0","116346","811401"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","663220","0","112925","776145"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137589","0","65388","202977"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21928","0","7152","29080"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23481","0","8966","32447"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94617","0","61527","156144"
"Pfizer","National","eastern cape","Adults","1365035","1149200","255554","2769789"
"Pfizer","National","eastern cape","12-17 Years","300481","125413","0","425894"
"Pfizer","National","free state","12-17 Years","168337","80407","0","248744"
"Pfizer","National","free state","Adults","685758","602526","145067","1433351"
"Pfizer","National","gauteng","12-17 Years","381814","168502","22","550338"
"Pfizer","National","gauteng","Adults","3952295","3425499","690612","8068406"
"Pfizer","National","kwazulu-natal","Adults","2012885","1674733","340277","4027895"
"Pfizer","National","kwazulu-natal","12-17 Years","290003","132619","11","422633"
"Pfizer","National","limpopo","Adults","1062642","891025","180628","2134295"
"Pfizer","National","limpopo","12-17 Years","290683","101882","2","392567"
"Pfizer","National","mpumalanga","12-17 Years","148151","55660","0","203811"
"Pfizer","National","mpumalanga","Adults","586839","482793","109839","1179471"
"Pfizer","National","northern cape","12-17 Years","36725","15555","0","52280"
"Pfizer","National","northern cape","Adults","230067","196321","37285","463673"
"Pfizer","National","north west","12-17 Years","149078","52369","4","201451"
"Pfizer","National","north west","Adults","632044","545644","114618","1292306"
"Pfizer","National","western cape","12-17 Years","130326","54861","3","185190"
"Pfizer","National","western cape","Adults","2137138","1876757","494831","4508726"
