"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","847902","0","127706","975608"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","458658","0","79331","537989"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1385112","0","183828","1568940"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1129090","0","156055","1285145"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1037452","0","129383","1166835"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","788465","0","101935","890400"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","203358","0","26677","230035"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","685061","0","101171","786232"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","649438","0","101100","750538"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60861","0","24220","85081"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24392","0","12199","36591"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137352","0","65378","202730"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94484","0","40021","134505"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34182","0","17016","51198"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21899","0","7150","29049"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23465","0","8964","32429"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94606","0","61528","156134"
"Pfizer","National","eastern cape","Adults","1322198","1109170","206358","2637726"
"Pfizer","National","eastern cape","12-17 Years","281164","92641","0","373805"
"Pfizer","National","free state","12-17 Years","172683","75824","0","248507"
"Pfizer","National","free state","Adults","665807","583164","123207","1372178"
"Pfizer","National","gauteng","12-17 Years","394717","165351","7","560075"
"Pfizer","National","gauteng","Adults","3874510","3350627","627896","7853033"
"Pfizer","National","kwazulu-natal","Adults","1952034","1618793","300638","3871465"
"Pfizer","National","kwazulu-natal","12-17 Years","290765","115602","7","406374"
"Pfizer","National","limpopo","Adults","1030266","866432","158048","2054746"
"Pfizer","National","limpopo","12-17 Years","278427","87331","0","365758"
"Pfizer","National","mpumalanga","12-17 Years","144604","44670","0","189274"
"Pfizer","National","mpumalanga","Adults","562760","462229","90589","1115578"
"Pfizer","National","northern cape","12-17 Years","33884","11029","0","44913"
"Pfizer","National","northern cape","Adults","222271","189946","30730","442947"
"Pfizer","National","north west","12-17 Years","154616","51433","2","206051"
"Pfizer","National","north west","Adults","615469","532536","102618","1250623"
"Pfizer","National","western cape","12-17 Years","131282","51150","2","182434"
"Pfizer","National","western cape","Adults","2107628","1848378","458063","4414069"
