"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","838423","0","109009","947432"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","454143","0","69474","523617"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1362110","0","166437","1528547"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1111321","0","136080","1247401"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1026080","0","111467","1137547"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","774117","0","87703","861820"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","201181","0","22203","223384"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","678764","0","90683","769447"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","642595","0","92727","735322"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60856","0","24220","85076"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24389","0","12199","36588"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137316","0","65377","202693"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94476","0","40019","134495"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34180","0","17016","51196"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21889","0","7150","29039"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23464","0","8964","32428"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94516","0","61528","156044"
"Pfizer","National","eastern cape","Adults","1311141","1095062","181596","2587799"
"Pfizer","National","eastern cape","12-17 Years","262162","73545","0","335707"
"Pfizer","National","free state","12-17 Years","166400","68291","0","234691"
"Pfizer","National","free state","Adults","659318","575349","110926","1345593"
"Pfizer","National","gauteng","12-17 Years","379998","152719","7","532724"
"Pfizer","National","gauteng","Adults","3843009","3314280","583883","7741172"
"Pfizer","National","kwazulu-natal","Adults","1925557","1591228","273920","3790705"
"Pfizer","National","kwazulu-natal","12-17 Years","259473","94095","4","353572"
"Pfizer","National","limpopo","Adults","1020457","855647","140134","2016238"
"Pfizer","National","limpopo","12-17 Years","249577","73500","0","323077"
"Pfizer","National","mpumalanga","12-17 Years","135475","36816","0","172291"
"Pfizer","National","mpumalanga","Adults","555556","455019","80673","1091248"
"Pfizer","National","northern cape","12-17 Years","29379","8723","0","38102"
"Pfizer","National","northern cape","Adults","219693","187400","27085","434178"
"Pfizer","National","north west","12-17 Years","148925","45682","0","194607"
"Pfizer","National","north west","Adults","609609","526334","93798","1229741"
"Pfizer","National","western cape","12-17 Years","130547","49462","1","180010"
"Pfizer","National","western cape","Adults","2096318","1835757","430397","4362472"
