"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","860978","0","151951","1012929"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464481","0","94105","558586"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1425026","0","208945","1633971"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1160021","0","181414","1341435"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1052609","0","153857","1206466"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","814527","0","128558","943085"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207756","0","34716","242472"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","693402","0","114090","807492"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","661289","0","111962","773251"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24221","85094"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137582","0","65388","202970"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94506","0","40023","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21924","0","7151","29075"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23479","0","8965","32444"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94617","0","61527","156144"
"Pfizer","National","eastern cape","Adults","1358699","1144102","250849","2753650"
"Pfizer","National","eastern cape","12-17 Years","294649","118623","0","413272"
"Pfizer","National","free state","12-17 Years","169438","80020","0","249458"
"Pfizer","National","free state","Adults","683340","600687","143470","1427497"
"Pfizer","National","gauteng","12-17 Years","384492","169233","18","553743"
"Pfizer","National","gauteng","Adults","3942760","3417894","684743","8045397"
"Pfizer","National","kwazulu-natal","Adults","2006391","1670024","337698","4014113"
"Pfizer","National","kwazulu-natal","12-17 Years","292161","133096","10","425267"
"Pfizer","National","limpopo","Adults","1057384","887560","177765","2122709"
"Pfizer","National","limpopo","12-17 Years","289213","100027","2","389242"
"Pfizer","National","mpumalanga","12-17 Years","147629","53700","0","201329"
"Pfizer","National","mpumalanga","Adults","583399","480522","108783","1172704"
"Pfizer","National","northern cape","12-17 Years","36382","15068","0","51450"
"Pfizer","National","northern cape","Adults","229188","195639","36810","461637"
"Pfizer","National","north west","12-17 Years","149933","52432","4","202369"
"Pfizer","National","north west","Adults","629555","543843","113071","1286469"
"Pfizer","National","western cape","12-17 Years","131101","54096","3","185200"
"Pfizer","National","western cape","Adults","2133323","1874048","492295","4499666"
