"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102834"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119853"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72126"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107494"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51390"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165700"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","211905"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90791"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81260"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","76003"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153561"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144757"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33364"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","325964"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","558735"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102676"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","468517"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107838"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80051"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","344406"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58740"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63780"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102833"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67769"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141479"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102694"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97559"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","96912"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98880"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","274790"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245246"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","186743"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","244351"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136515"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","415348"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189194"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232353"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71912"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41691"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16369"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28250"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59127"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","296140"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109350"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201080"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110560"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","433533"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121606"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6836"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78033"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47509"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68640"
"Pfizer","eastern cape","Amathole DM","12-17 Years","8840"
"Pfizer","eastern cape","Amathole DM","Adults","148568"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","26259"
"Pfizer","eastern cape","A Nzo DM","Adults","103020"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","17601"
"Pfizer","eastern cape","Buffalo City MM","Adults","212456"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6442"
"Pfizer","eastern cape","C Hani DM","Adults","118845"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5463"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56015"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14669"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276008"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29537"
"Pfizer","eastern cape","O Tambo DM","Adults","136547"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11226"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93464"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9280"
"Pfizer","free state","Fezile Dabi DM","Adults","93841"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11545"
"Pfizer","free state","Lejweleputswa DM","Adults","153881"
