"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","847380","0","126733","974113"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","458514","0","79006","537520"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1383971","0","183127","1567098"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1128040","0","155078","1283118"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1036910","0","128572","1165482"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","787587","0","101216","888803"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","203275","0","26453","229728"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","684790","0","100718","785508"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","649226","0","100816","750042"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60861","0","24220","85081"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24392","0","12199","36591"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137351","0","65378","202729"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94484","0","40021","134505"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34182","0","17016","51198"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21899","0","7150","29049"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23465","0","8964","32429"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94605","0","61528","156133"
"Pfizer","National","eastern cape","Adults","1321654","1108465","205067","2635186"
"Pfizer","National","eastern cape","12-17 Years","280384","91621","0","372005"
"Pfizer","National","free state","12-17 Years","172577","75541","0","248118"
"Pfizer","National","free state","Adults","665526","582820","122714","1371060"
"Pfizer","National","gauteng","12-17 Years","394090","164861","7","558958"
"Pfizer","National","gauteng","Adults","3873179","3349076","626280","7848535"
"Pfizer","National","kwazulu-natal","Adults","1950676","1617343","299313","3867332"
"Pfizer","National","kwazulu-natal","12-17 Years","289517","114621","7","404145"
"Pfizer","National","limpopo","Adults","1029741","865792","157200","2052733"
"Pfizer","National","limpopo","12-17 Years","276668","86647","0","363315"
"Pfizer","National","mpumalanga","12-17 Years","144231","44211","0","188442"
"Pfizer","National","mpumalanga","Adults","562351","461829","90077","1114257"
"Pfizer","National","northern cape","12-17 Years","33641","10912","0","44553"
"Pfizer","National","northern cape","Adults","222177","189877","30594","442648"
"Pfizer","National","north west","12-17 Years","154518","51327","2","205847"
"Pfizer","National","north west","Adults","615224","532264","102145","1249633"
"Pfizer","National","western cape","12-17 Years","131233","51112","2","182347"
"Pfizer","National","western cape","Adults","2107246","1847889","457133","4412268"
