"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","862479","0","153883","1016362"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464892","0","95095","559987"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1431630","0","212335","1643965"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1163251","0","183728","1346979"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1055920","0","157994","1213914"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","817021","0","131141","948162"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208458","0","35247","243705"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","694963","0","116224","811187"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","663087","0","112825","775912"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137588","0","65388","202976"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21927","0","7152","29079"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23481","0","8966","32447"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94616","0","61527","156143"
"Pfizer","National","eastern cape","Adults","1364705","1148853","255207","2768765"
"Pfizer","National","eastern cape","12-17 Years","300093","125055","0","425148"
"Pfizer","National","free state","12-17 Years","168372","80419","0","248791"
"Pfizer","National","free state","Adults","685634","602443","144976","1433053"
"Pfizer","National","gauteng","12-17 Years","381916","168496","22","550434"
"Pfizer","National","gauteng","Adults","3951718","3425068","690268","8067054"
"Pfizer","National","kwazulu-natal","Adults","2012588","1674530","340163","4027281"
"Pfizer","National","kwazulu-natal","12-17 Years","290093","132648","12","422753"
"Pfizer","National","limpopo","Adults","1062371","890829","180425","2133625"
"Pfizer","National","limpopo","12-17 Years","290373","101814","2","392189"
"Pfizer","National","mpumalanga","12-17 Years","148164","55570","0","203734"
"Pfizer","National","mpumalanga","Adults","586722","482674","109786","1179182"
"Pfizer","National","northern cape","12-17 Years","36660","15552","0","52212"
"Pfizer","National","northern cape","Adults","230022","196271","37257","463550"
"Pfizer","National","north west","12-17 Years","149127","52372","4","201503"
"Pfizer","National","north west","Adults","631906","545518","114522","1291946"
"Pfizer","National","western cape","12-17 Years","130312","54842","3","185157"
"Pfizer","National","western cape","Adults","2136925","1876592","494625","4508142"
