"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","91","0","188","279"
"Janssen Vaccines & Prevention B.V","free state","Adults","0","0","7","7"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","152","0","143","295"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","55","0","74","129"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","6","0","79","85"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","7","0","20","27"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","7","0","6","13"
"Janssen Vaccines & Prevention B.V","north west","Adults","143","0","415","558"
"Janssen Vaccines & Prevention B.V","western cape","Adults","1","0","4","5"
"Pfizer","eastern cape","12-17 Years","10","1","0","11"
"Pfizer","eastern cape","Adults","14","80","48","142"
"Pfizer","free state","Adults","0","1","1","2"
"Pfizer","gauteng","12-17 Years","37","40","0","77"
"Pfizer","gauteng","Adults","83","110","229","422"
"Pfizer","kwazulu-natal","12-17 Years","118","40","0","158"
"Pfizer","kwazulu-natal","Adults","71","96","100","267"
"Pfizer","limpopo","12-17 Years","13","12","0","25"
"Pfizer","limpopo","Adults","17","21","65","103"
"Pfizer","mpumalanga","12-17 Years","0","1","0","1"
"Pfizer","mpumalanga","Adults","2","2","6","10"
"Pfizer","northern cape","12-17 Years","1","3","0","4"
"Pfizer","northern cape","Adults","24","14","9","47"
"Pfizer","north west","12-17 Years","62","81","0","143"
"Pfizer","north west","Adults","47","153","205","405"
"Pfizer","western cape","12-17 Years","1","0","0","1"
"Pfizer","western cape","Adults","7","8","24","39"
