"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859036","0","148627","1007663"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463765","0","92077","555842"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1416736","0","204457","1621193"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1155400","0","178231","1333631"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1048739","0","148725","1197464"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","811094","0","125726","936820"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206966","0","34020","240986"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691778","0","111694","803472"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","658857","0","110465","769322"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137567","0","65384","202951"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40024","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1349293","1136695","242957","2728945"
"Pfizer","National","eastern cape","12-17 Years","291929","114361","0","406290"
"Pfizer","National","free state","12-17 Years","171059","79929","0","250988"
"Pfizer","National","free state","Adults","679274","597691","140600","1417565"
"Pfizer","National","gauteng","12-17 Years","389289","170562","18","559869"
"Pfizer","National","gauteng","Adults","3928755","3406750","677038","8012543"
"Pfizer","National","kwazulu-natal","Adults","1996019","1662740","333407","3992166"
"Pfizer","National","kwazulu-natal","12-17 Years","296083","133617","9","429709"
"Pfizer","National","limpopo","Adults","1050461","883505","174378","2108344"
"Pfizer","National","limpopo","12-17 Years","290449","98648","2","389099"
"Pfizer","National","mpumalanga","12-17 Years","148172","51819","0","199991"
"Pfizer","National","mpumalanga","Adults","579154","477632","107595","1164381"
"Pfizer","National","northern cape","12-17 Years","36425","14610","0","51035"
"Pfizer","National","northern cape","Adults","227931","194898","36246","459075"
"Pfizer","National","north west","12-17 Years","151775","52781","4","204560"
"Pfizer","National","north west","Adults","626275","541881","111579","1279735"
"Pfizer","National","western cape","12-17 Years","132800","54101","2","186903"
"Pfizer","National","western cape","Adults","2127712","1870052","488442","4486206"
