"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","89","0","121","210"
"Janssen Vaccines & Prevention B.V","free state","Adults","22","0","80","102"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","273","0","164","437"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","109","0","124","233"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","71","0","131","202"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","137","0","141","278"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","6","0","10","16"
"Janssen Vaccines & Prevention B.V","north west","Adults","47","0","45","92"
"Janssen Vaccines & Prevention B.V","western cape","Adults","60","0","62","122"
"Pfizer","eastern cape","12-17 Years","432","426","0","858"
"Pfizer","eastern cape","Adults","146","209","276","631"
"Pfizer","free state","12-17 Years","40","108","0","148"
"Pfizer","free state","Adults","46","85","91","222"
"Pfizer","gauteng","12-17 Years","54","80","0","134"
"Pfizer","gauteng","Adults","330","317","342","989"
"Pfizer","kwazulu-natal","12-17 Years","51","155","0","206"
"Pfizer","kwazulu-natal","Adults","112","180","162","454"
"Pfizer","limpopo","12-17 Years","172","250","0","422"
"Pfizer","limpopo","Adults","98","75","99","272"
"Pfizer","mpumalanga","12-17 Years","94","167","0","261"
"Pfizer","mpumalanga","Adults","51","74","55","180"
"Pfizer","northern cape","12-17 Years","12","58","0","70"
"Pfizer","northern cape","Adults","6","14","13","33"
"Pfizer","north west","12-17 Years","8","15","0","23"
"Pfizer","north west","Adults","17","22","25","64"
"Pfizer","western cape","12-17 Years","30","137","0","167"
"Pfizer","western cape","Adults","67","91","117","275"
