"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","858170","0","147253","1005423"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463364","0","90951","554315"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1413358","0","202315","1615673"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1153690","0","176702","1330392"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1047430","0","146407","1193837"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","809636","0","124328","933964"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206836","0","33863","240699"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691110","0","110708","801818"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","657814","0","109574","767388"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24395","0","12199","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137551","0","65384","202935"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94503","0","40024","134527"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21920","0","7151","29071"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23477","0","8965","32442"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94614","0","61527","156141"
"Pfizer","National","eastern cape","Adults","1345332","1133266","239680","2718278"
"Pfizer","National","eastern cape","12-17 Years","289224","109257","0","398481"
"Pfizer","National","free state","12-17 Years","171567","79721","0","251288"
"Pfizer","National","free state","Adults","677515","596051","138825","1412391"
"Pfizer","National","gauteng","12-17 Years","390829","170437","16","561282"
"Pfizer","National","gauteng","Adults","3921902","3400374","672086","7994362"
"Pfizer","National","kwazulu-natal","Adults","1991693","1658943","330945","3981581"
"Pfizer","National","kwazulu-natal","12-17 Years","297150","132460","9","429619"
"Pfizer","National","limpopo","Adults","1047568","881731","173165","2102464"
"Pfizer","National","limpopo","12-17 Years","289963","96945","2","386910"
"Pfizer","National","mpumalanga","12-17 Years","147987","50268","0","198255"
"Pfizer","National","mpumalanga","Adults","577196","476320","106955","1160471"
"Pfizer","National","northern cape","12-17 Years","36427","14294","0","50721"
"Pfizer","National","northern cape","Adults","227497","194543","36088","458128"
"Pfizer","National","north west","12-17 Years","152547","52770","4","205321"
"Pfizer","National","north west","Adults","625026","541047","110971","1277044"
"Pfizer","National","western cape","12-17 Years","132487","53584","2","186073"
"Pfizer","National","western cape","Adults","2125239","1867507","485921","4478667"
